asset,t,mu_mix_pct,contrib_bull_pct,contrib_bear_pct
SPX,91,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,92,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,93,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,94,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,95,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,96,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,97,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,98,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,99,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,100,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,101,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,102,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,103,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,104,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,105,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,106,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,107,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,108,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,109,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,110,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,111,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,112,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,113,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,114,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,115,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,116,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,117,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,118,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,119,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,120,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,121,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,122,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,123,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,124,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,125,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,126,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,127,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,128,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,129,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,130,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,131,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,132,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,133,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,134,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,135,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,136,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,137,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,138,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,139,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,140,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,141,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,142,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,143,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,144,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,145,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,146,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,147,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,148,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,149,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,150,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,151,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,152,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,153,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,154,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,155,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,156,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,157,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,158,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,159,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,160,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,161,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,162,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
SPX,163,-0.39327587001025677,0.7227200269699097,-1.1159958839416504
CMC200,1,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,2,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,3,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,4,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,5,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,6,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,7,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,8,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,9,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,10,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,11,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,12,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,13,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,14,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,15,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,16,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,17,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,18,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,19,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,20,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,21,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,22,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,23,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,24,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,25,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,26,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,27,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,28,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,29,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,30,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,31,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,32,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,33,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,34,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,35,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,36,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,37,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,38,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,39,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,40,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,41,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,42,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,43,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,44,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,45,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,46,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,47,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,48,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,49,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,50,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,51,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,52,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,53,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,54,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,55,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,56,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,57,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,58,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,59,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,60,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,61,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,62,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,63,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,64,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,65,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,66,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,67,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,68,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,69,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,70,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,71,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,72,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,73,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,74,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,75,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,76,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,77,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,78,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,79,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,80,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,81,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,82,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,83,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,84,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,85,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,86,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,87,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,88,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,89,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,90,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,91,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,92,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,93,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,94,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,95,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,96,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,97,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,98,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,99,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,100,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,101,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,102,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,103,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,104,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,105,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,106,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,107,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,108,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,109,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,110,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,111,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,112,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,113,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,114,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,115,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,116,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,117,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,118,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,119,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,120,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,121,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,122,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,123,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,124,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,125,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,126,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,127,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,128,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,129,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,130,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,131,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,132,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,133,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,134,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,135,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,136,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,137,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,138,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,139,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,140,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,141,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,142,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,143,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,144,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,145,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,146,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,147,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,148,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,149,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,150,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,151,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,152,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,153,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,154,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,155,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,156,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,157,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,158,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,159,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,160,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,161,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,162,-1.4552528038620949,2.7823100090026855,-4.237562656402588
CMC200,163,-1.4552528038620949,2.7823100090026855,-4.237562656402588
