scenario_idx,R_cumul_SPX_final
199,-0.07974791526794434
200,0.6400808095932007
201,0.3638049364089966
202,-0.15265274047851562
203,-0.3488582968711853
204,0.6133091449737549
205,0.9846830368041992
206,0.11824393272399902
207,0.25365304946899414
208,1.3630449771881104
209,1.0408961772918701
210,0.3867548704147339
211,1.3124468326568604
212,0.10757565498352051
213,0.41030895709991455
214,2.2482264041900635
215,1.3997936248779297
216,0.3954920768737793
217,-0.5996385216712952
218,0.6967355012893677
219,-0.14775145053863525
220,0.9522528648376465
221,0.8574206829071045
222,0.0019795894622802734
223,0.8562031984329224
224,0.35243022441864014
225,-0.06895095109939575
226,-0.25240808725357056
227,-0.24437755346298218
228,0.28101658821105957
229,0.7902780771255493
230,-0.008082389831542969
231,0.44372761249542236
232,1.5990047454833984
233,0.4702613353729248
234,0.5950216054916382
235,-0.30906838178634644
236,-0.18780559301376343
237,0.2364504337310791
238,2.2368175983428955
239,0.5388338565826416
240,-0.27478647232055664
241,0.9688707590103149
242,0.09714114665985107
243,0.7119287252426147
244,1.4847960472106934
245,-0.05930638313293457
246,0.8768283128738403
247,-0.18326956033706665
248,0.6171470880508423
249,1.2200491428375244
250,0.8698508739471436
251,0.3592268228530884
252,1.1128337383270264
253,0.1273329257965088
254,-0.4993382692337036
255,-0.5146266222000122
256,0.0835801362991333
257,0.05773329734802246
258,-0.17874139547348022
259,0.16316187381744385
260,-0.20446473360061646
261,1.3052642345428467
262,2.2001476287841797
263,0.6482527256011963
264,1.754303216934204
265,0.2636054754257202
266,0.03384745121002197
267,0.6624164581298828
268,0.7723546028137207
269,0.8449662923812866
270,-0.39166659116744995
271,-0.0637320876121521
272,0.8506666421890259
273,-0.07848405838012695
274,-0.3566892147064209
275,1.2009356021881104
276,-0.2654552459716797
277,-0.2196316123008728
278,0.2794688940048218
279,0.42789626121520996
280,1.1919946670532227
281,0.48605096340179443
282,0.3664569854736328
283,0.4329190254211426
284,0.28329920768737793
285,1.0118401050567627
286,0.3015594482421875
287,0.34812092781066895
288,0.07700216770172119
289,0.039850711822509766
290,1.1869902610778809
291,1.2054660320281982
292,1.0480759143829346
293,0.13650870323181152
294,-0.18214625120162964
295,0.47907543182373047
296,-0.5120060443878174
297,0.3522418737411499
298,0.6478923559188843
299,0.033269286155700684
300,0.855711817741394
301,-0.3583495616912842
302,0.1830967664718628
303,0.22275137901306152
304,0.9186869859695435
305,0.26472604274749756
306,1.9488334655761719
307,1.0017051696777344
308,-0.4208400249481201
309,0.26569247245788574
310,2.823340892791748
311,0.5807993412017822
312,0.07945263385772705
313,0.983962893486023
314,0.045392394065856934
315,0.5171674489974976
316,0.45210206508636475
317,0.37399113178253174
318,-0.15922969579696655
319,-0.47323983907699585
320,0.6491445302963257
321,0.02481985092163086
322,1.9724063873291016
323,-0.2516540288925171
324,-0.36010605096817017
325,-0.49408644437789917
326,-0.3870583772659302
327,0.3730175495147705
328,-0.23356640338897705
329,0.1544029712677002
330,-0.2556231617927551
331,0.18581581115722656
332,1.606217622756958
333,0.45467114448547363
334,0.9999781847000122
335,0.0005930662155151367
336,0.8918240070343018
337,-0.501491367816925
338,3.8268332481384277
339,0.39603137969970703
340,0.6264996528625488
341,1.1747541427612305
342,-0.5535088777542114
343,0.47850823402404785
344,0.018269062042236328
345,0.28129148483276367
346,0.7473043203353882
347,-0.4099792242050171
348,0.9624556303024292
349,-0.4929038882255554
350,0.004989504814147949
351,0.1704998016357422
352,-0.007419168949127197
353,0.12790799140930176
354,1.1389520168304443
355,0.03245091438293457
356,0.5940713882446289
357,1.0422003269195557
358,0.5078117847442627
359,0.5405958890914917
360,2.3903679847717285
361,0.8169827461242676
362,0.7304058074951172
363,0.8146623373031616
364,0.37555408477783203
365,0.03733110427856445
366,0.4889707565307617
367,0.031557559967041016
368,0.7507494688034058
369,1.2104146480560303
370,0.9451508522033691
371,0.05800974369049072
372,0.23796772956848145
373,-0.3088757395744324
374,0.6688635349273682
375,1.0717034339904785
376,0.17846405506134033
377,0.34254634380340576
378,1.7470932006835938
379,0.1771606206893921
380,0.23369920253753662
381,0.09831488132476807
382,1.2168543338775635
383,0.10066211223602295
384,1.0367319583892822
385,0.3777717351913452
386,1.9810891151428223
387,0.5370365381240845
388,-0.02600109577178955
389,0.020308375358581543
390,0.4557163715362549
391,1.0200231075286865
392,1.8798768520355225
393,-0.1105617880821228
394,0.5228313207626343
395,-0.26445436477661133
396,1.6007370948791504
397,0.13459432125091553
398,-0.14303112030029297
399,0.048264145851135254
400,0.4183145761489868
401,0.6913657188415527
402,1.183922290802002
403,0.40901315212249756
404,0.10139870643615723
405,1.571272373199463
406,0.1252589225769043
407,1.6865966320037842
408,0.42761313915252686
409,0.10502767562866211
410,1.0133130550384521
411,0.6222491264343262
412,0.5313332080841064
413,0.5323783159255981
414,0.002512812614440918
415,0.7963285446166992
416,-0.5436893701553345
417,-0.10423976182937622
418,1.3707444667816162
419,-0.12810075283050537
420,0.9848649501800537
421,0.07332408428192139
422,-0.05925065279006958
423,0.6433733701705933
424,0.06332361698150635
425,-0.4906776547431946
426,0.42415547370910645
427,0.8852254152297974
428,-0.0728907585144043
429,-0.19255977869033813
430,-0.15219932794570923
431,0.6321778297424316
432,2.536797285079956
433,0.18982505798339844
434,-0.2821041941642761
435,0.9332830905914307
436,0.1352393627166748
437,1.5744831562042236
438,0.48299574851989746
439,1.8955037593841553
440,0.9573010206222534
441,-0.6222660541534424
442,-0.5525732040405273
443,0.7364094257354736
444,1.500049114227295
445,-0.13814181089401245
446,-0.12702512741088867
447,0.6093672513961792
448,1.371633529663086
449,-0.16854894161224365
450,-0.09134882688522339
451,0.03729069232940674
452,0.5261046886444092
453,0.49630773067474365
454,0.04169893264770508
455,0.18080127239227295
456,-0.39061039686203003
457,-0.12375414371490479
458,1.248704433441162
459,1.673095703125
460,0.35185420513153076
461,0.930138349533081
462,0.38683366775512695
463,0.7379190921783447
464,0.2658653259277344
465,-0.04038029909133911
466,-0.3741413354873657
467,0.2783094644546509
468,-0.5485986471176147
469,0.9968498945236206
470,0.11705291271209717
471,0.772578239440918
472,0.9013596773147583
473,0.6992408037185669
474,0.5340588092803955
475,1.0200414657592773
476,1.0189106464385986
477,0.04581868648529053
478,1.6400527954101562
479,-0.35861241817474365
480,0.5381438732147217
481,3.014880657196045
482,1.5253002643585205
483,-0.47106724977493286
484,1.365534782409668
485,0.8722954988479614
486,0.15574824810028076
487,0.40755653381347656
488,-0.13415366411209106
489,-0.09236246347427368
490,0.3344470262527466
491,2.6029560565948486
492,-0.49882346391677856
493,0.7435110807418823
494,0.803019642829895
495,0.7638089656829834
496,1.2182343006134033
497,0.4287499189376831
498,-0.014416277408599854
499,0.4954400062561035
500,1.00758695602417
501,0.7712740898132324
502,0.37038958072662354
503,0.514462947845459
504,-0.20213669538497925
505,1.7747905254364014
506,0.6343333721160889
507,0.16148030757904053
508,0.7926549911499023
509,0.7177560329437256
510,0.6315332651138306
511,0.498598575592041
512,1.2728686332702637
513,2.520838499069214
514,0.9767801761627197
515,0.13402652740478516
516,0.3646959066390991
517,1.8180713653564453
518,2.0510692596435547
519,2.4797515869140625
520,-0.16987472772598267
521,0.4382830858230591
522,-0.323758602142334
523,-0.06766682863235474
524,0.27533161640167236
525,0.2429875135421753
526,0.4175529479980469
527,0.5905100107192993
528,0.5300545692443848
529,0.7112524509429932
530,1.265197515487671
531,0.8845816850662231
532,-0.2176734209060669
533,1.4690780639648438
534,-0.0494118332862854
535,-0.334891140460968
536,-0.015894532203674316
537,1.38883638381958
538,0.11616015434265137
539,-0.10141795873641968
540,1.3571977615356445
541,-0.35769224166870117
542,0.15709567070007324
543,0.2372812032699585
544,0.14951050281524658
545,-0.6226177215576172
546,0.0704721212387085
547,0.4467657804489136
548,1.708597183227539
549,0.19569993019104004
550,-0.0866045355796814
551,0.1716606616973877
552,-0.24991285800933838
553,1.1967759132385254
554,-0.46764659881591797
555,1.8964593410491943
556,-0.5218819379806519
557,-0.33863556385040283
558,1.0917799472808838
559,0.31508684158325195
560,-0.11366993188858032
561,2.3942484855651855
562,-0.2892169952392578
563,0.6894057989120483
564,0.8608342409133911
565,0.34642767906188965
566,0.0027053356170654297
567,0.5201945304870605
568,-0.3361145853996277
569,0.28952276706695557
570,0.059232234954833984
571,0.9702275991439819
572,0.7139495611190796
573,0.05507767200469971
574,1.488022804260254
575,0.9317103624343872
576,-0.032396674156188965
577,0.8057531118392944
578,1.2037410736083984
