scenario,asset,t,r_pct,cum_pct
1,SPX,104,2.1486003398895264,-19.889354705810547
1,SPX,105,1.7922296524047852,-18.45359230041504
1,SPX,106,1.7759464979171753,-17.00537109375
1,SPX,107,-3.6788134574890137,-20.058589935302734
1,SPX,108,-4.441630840301514,-23.60929298400879
1,SPX,109,5.185302734375,-19.64820098876953
1,SPX,110,0.46853142976760864,-19.271732330322266
1,SPX,111,4.935507774353027,-15.28738784790039
1,SPX,112,0.3855430483818054,-14.960777282714844
1,SPX,113,-2.7241616249084473,-17.27738380432129
1,SPX,114,2.517242431640625,-15.195054054260254
1,SPX,115,4.778877258300781,-11.14233112335205
1,SPX,116,1.810341715812683,-9.533709526062012
1,SPX,117,-0.24536190927028656,-9.755677223205566
1,SPX,118,-1.4552593231201172,-11.068964004516602
1,SPX,119,-1.3185844421386719,-12.241596221923828
1,SPX,120,2.210770845413208,-10.301458358764648
1,SPX,121,1.833644151687622,-8.656710624694824
1,SPX,122,-3.919694662094116,-12.237090110778809
1,SPX,123,5.110572814941406,-7.751899719238281
1,SPX,124,-1.0927408933639526,-8.759933471679688
1,SPX,125,-1.8700629472732544,-10.46617603302002
1,SPX,126,5.155577659606934,-5.850190162658691
1,SPX,127,-1.0976821184158325,-6.883650779724121
1,SPX,128,-1.8899991512298584,-8.643549919128418
1,SPX,129,-1.4974191188812256,-10.01153564453125
1,SPX,130,-1.1858046054840088,-11.078625679016113
1,SPX,131,0.21971473097801208,-10.883254051208496
1,SPX,132,4.98996639251709,-6.43635368347168
1,SPX,133,-1.0357856750488281,-7.4054718017578125
1,SPX,134,2.0948495864868164,-5.465751647949219
1,SPX,135,-1.228010654449463,-6.626641750335693
1,SPX,136,-0.034004032611846924,-6.658392906188965
1,SPX,137,4.9361114501953125,-2.050948143005371
1,SPX,138,1.7016593217849731,-0.3841817378997803
1,SPX,139,1.9420478343963623,1.5504121780395508
1,SPX,140,1.9094340801239014,3.4894466400146484
1,SPX,141,1.9221454858779907,5.47865629196167
1,SPX,142,-1.1459439992904663,4.269921779632568
1,SPX,143,2.195500373840332,6.559169292449951
1,SPX,144,1.884219765663147,8.566975593566895
1,SPX,145,0.14159055054187775,8.720684051513672
1,SPX,146,-1.2699633836746216,7.339978218078613
1,SPX,147,2.1624033451080322,9.661102294921875
1,SPX,148,-0.9229019284248352,8.649039268493652
1,SPX,149,-4.108705997467041,4.184973239898682
1,SPX,150,-1.3857245445251465,2.74125337600708
1,SPX,151,2.283947467803955,5.087804794311523
1,SPX,152,-4.998690605163574,-0.1652061939239502
1,SPX,153,2.4977176189422607,2.3283839225769043
1,SPX,154,1.8800996541976929,4.252254962921143
1,SPX,155,-1.4190747737884521,2.772843837738037
1,SPX,156,5.071308135986328,7.984769344329834
1,SPX,157,0.5466566681861877,8.575081825256348
1,SPX,158,-1.6931265592575073,6.736767292022705
1,SPX,159,-1.5930817127227783,5.036365985870361
1,SPX,160,0.21283236145973206,5.259919166564941
1,SPX,161,0.17472998797893524,5.443835258483887
1,SPX,162,-4.5912885665893555,0.6026029586791992
1,SPX,163,5.121960163116455,5.755424499511719
2,SPX,1,-4.482701301574707,-4.482698440551758
2,SPX,2,-5.737504959106445,-9.963011741638184
2,SPX,3,0.9750945568084717,-9.085064888000488
2,SPX,4,-0.6707996129989624,-9.694921493530273
2,SPX,5,4.772109031677246,-5.385458469390869
2,SPX,6,-4.467774391174316,-9.612619400024414
2,SPX,7,-2.2021219730377197,-11.603063583374023
2,SPX,8,2.3524551391601562,-9.523571014404297
2,SPX,9,-1.1421904563903809,-10.556983947753906
2,SPX,10,-4.2817912101745605,-14.386743545532227
2,SPX,11,-1.477000117301941,-15.65125560760498
2,SPX,12,-6.0492730140686035,-20.753742218017578
2,SPX,13,4.913477420806885,-16.859996795654297
2,SPX,14,-1.084926724433899,-17.761999130249023
2,SPX,15,-0.3265889883041382,-18.03058433532715
2,SPX,16,5.007358074188232,-13.926076889038086
2,SPX,17,0.4644460082054138,-13.526302337646484
2,SPX,18,-1.8062307834625244,-15.088218688964844
2,SPX,19,-1.6561315059661865,-16.494470596313477
2,SPX,20,-1.2560456991195679,-17.543338775634766
2,SPX,21,2.161496877670288,-15.761035919189453
2,SPX,22,-4.747662544250488,-19.760417938232422
2,SPX,23,-5.275667667388916,-23.993593215942383
2,SPX,24,4.97331428527832,-20.21355628967285
2,SPX,25,1.7441209554672241,-18.821990966796875
2,SPX,26,-3.7000343799591064,-21.825605392456055
2,SPX,27,2.42630672454834,-19.92885971069336
2,SPX,28,0.16008512675762177,-19.800674438476562
2,SPX,29,4.96852970123291,-15.815949440002441
2,SPX,30,-4.107269763946533,-19.27362060546875
2,SPX,31,-3.7682340145111084,-22.315580368041992
2,SPX,32,-1.488800287246704,-23.47214126586914
2,SPX,33,5.269439697265625,-19.43954849243164
2,SPX,34,-4.984896659851074,-23.455406188964844
2,SPX,35,2.5580430030822754,-21.49736213684082
2,SPX,36,4.69839334487915,-17.808998107910156
2,SPX,37,0.27968642115592957,-17.579120635986328
2,SPX,38,-0.358112096786499,-17.874277114868164
2,SPX,39,5.001063823699951,-13.767110824584961
2,SPX,40,-4.217717170715332,-17.4041748046875
2,SPX,41,2.6715939044952393,-15.197545051574707
2,SPX,42,-4.651849746704102,-19.142431259155273
2,SPX,43,2.6514816284179688,-16.998512268066406
2,SPX,44,0.24836519360542297,-16.792369842529297
2,SPX,45,5.026638031005859,-12.609821319580078
2,SPX,46,-4.123009204864502,-16.212928771972656
2,SPX,47,-0.20881569385528564,-16.38788604736328
2,SPX,48,0.16605974733829498,-16.249042510986328
2,SPX,49,0.12928880751132965,-16.140758514404297
2,SPX,50,4.967979907989502,-11.974650382995605
2,SPX,51,1.6560088396072388,-10.51694107055664
2,SPX,52,-1.6174137592315674,-11.964255332946777
2,SPX,53,-3.8586437702178955,-15.36124324798584
2,SPX,54,2.5962746143341064,-13.163793563842773
2,SPX,55,-5.14908504486084,-17.63506507873535
2,SPX,56,2.5748274326324463,-15.514314651489258
2,SPX,57,-1.1088922023773193,-16.451168060302734
2,SPX,58,5.146481990814209,-12.151342391967773
2,SPX,59,1.6142219305038452,-10.733270645141602
2,SPX,60,-1.7361432313919067,-12.283068656921387
2,SPX,61,-1.7109155654907227,-13.783830642700195
2,SPX,62,-5.026954650878906,-18.117881774902344
2,SPX,63,4.937869548797607,-14.074641227722168
2,SPX,64,-1.0900452136993408,-15.011262893676758
2,SPX,65,-0.17805638909339905,-15.162592887878418
2,SPX,66,-1.474633812904358,-16.41362953186035
2,SPX,67,-4.8272199630737305,-20.448524475097656
2,SPX,68,-6.338667869567871,-25.491029739379883
2,SPX,69,2.5819900035858154,-23.567216873168945
2,SPX,70,-6.432484149932861,-28.483741760253906
2,SPX,71,-7.106705188751221,-33.56618881225586
2,SPX,72,3.3344712257385254,-31.350971221923828
2,SPX,73,-0.8512705564498901,-31.93536376953125
2,SPX,74,-4.863272666931152,-35.24553298950195
2,SPX,75,0.292056143283844,-35.056419372558594
2,SPX,76,4.786522388458252,-31.9478759765625
2,SPX,77,0.42447429895401,-31.659013748168945
2,SPX,78,-3.0518293380737305,-33.74466323852539
2,SPX,79,5.037181377410889,-30.40726089477539
2,SPX,80,1.7067164182662964,-29.21950912475586
2,SPX,81,4.895514011383057,-25.754446029663086
2,SPX,82,-1.289551019668579,-26.711881637573242
2,SPX,83,-0.24990314245224,-26.895034790039062
2,SPX,84,0.2901551425457001,-26.682918548583984
2,SPX,85,4.867688179016113,-23.114072799682617
2,SPX,86,-1.0490193367004395,-23.92061996459961
2,SPX,87,5.009644985198975,-20.10931968688965
2,SPX,88,4.433811187744141,-16.56711769104004
2,SPX,89,2.113194704055786,-14.804011344909668
2,SPX,90,4.663107872009277,-10.831231117248535
2,SPX,91,4.772539138793945,-6.575613975524902
2,SPX,92,-1.367315649986267,-7.853025436401367
2,SPX,93,0.05869176238775253,-7.798945903778076
2,SPX,94,-1.3119533061981201,-9.008580207824707
2,SPX,95,2.2978053092956543,-6.917774677276611
2,SPX,96,-1.0771081447601318,-7.920372486114502
2,SPX,97,2.133589506149292,-5.95577335357666
2,SPX,98,4.721005439758301,-1.5159368515014648
2,SPX,99,1.791511058807373,0.24842023849487305
2,SPX,100,1.9888341426849365,2.2421956062316895
2,SPX,101,-1.2987494468688965,0.9143233299255371
2,SPX,102,2.2277042865753174,3.16239595413208
2,SPX,103,0.3781065344810486,3.5524606704711914
2,SPX,104,-1.268266201019287,2.2391438484191895
2,SPX,105,5.106364727020264,7.459843158721924
2,SPX,106,1.7231560945510864,9.311544418334961
2,SPX,107,-3.1816811561584473,5.833601951599121
2,SPX,108,-4.06892728805542,1.5273094177246094
2,SPX,109,2.690582752227783,4.258978366851807
2,SPX,110,-5.358293056488037,-1.3275206089019775
2,SPX,111,-1.7413303852081299,-3.0457377433776855
2,SPX,112,-6.341299533843994,-9.193902969360352
2,SPX,113,2.513461112976074,-6.911534309387207
2,SPX,114,0.1908634752035141,-6.733858585357666
2,SPX,115,-4.6003289222717285,-11.024409294128418
2,SPX,116,4.956392765045166,-6.614434719085693
2,SPX,117,4.345058917999268,-2.556777000427246
2,SPX,118,-3.506958484649658,-5.974072456359863
2,SPX,119,5.047879695892334,-1.2277543544769287
2,SPX,120,1.792274832725525,0.5425214767456055
2,SPX,121,-3.103168249130249,-2.577483654022217
2,SPX,122,0.10969787836074829,-2.4706125259399414
2,SPX,123,0.2415522038936615,-2.23502516746521
2,SPX,124,0.117434561252594,-2.1202147006988525
2,SPX,125,5.011576175689697,2.7850985527038574
2,SPX,126,0.47997188568115234,3.2784342765808105
2,SPX,127,4.7970709800720215,8.232772827148438
2,SPX,128,-1.1216745376586914,7.018756866455078
2,SPX,129,2.2920942306518555,9.471726417541504
2,SPX,130,4.601981163024902,14.509593963623047
2,SPX,131,-1.1247843503952026,13.221609115600586
2,SPX,132,5.001137733459473,18.88397979736328
2,SPX,133,4.468963146209717,24.196863174438477
2,SPX,134,4.846937656402588,30.216609954833984
2,SPX,135,0.6655020713806152,31.083202362060547
2,SPX,136,2.369661331176758,34.18943786621094
2,SPX,137,0.5413282513618469,34.91584014892578
2,SPX,138,2.18731951713562,37.86688995361328
2,SPX,139,0.33146822452545166,38.32387924194336
2,SPX,140,4.87037467956543,45.06077575683594
2,SPX,141,1.8897607326507568,47.80208969116211
2,SPX,142,-1.3552546501159668,45.79899215698242
2,SPX,143,-3.7708475589752197,40.30113220214844
2,SPX,144,-5.444829940795898,32.6619758605957
2,SPX,145,-7.406197547912598,22.836769104003906
2,SPX,146,1.0419895648956299,24.11670684814453
2,SPX,147,-7.217379093170166,15.158737182617188
2,SPX,148,3.7075083255767822,19.428253173828125
2,SPX,149,0.5199216604232788,20.049179077148438
2,SPX,150,-4.300766944885254,14.886140823364258
2,SPX,151,4.697967052459717,20.283449172973633
2,SPX,152,-1.453348994255066,18.53530502319336
2,SPX,153,2.0899112224578857,21.01258087158203
2,SPX,154,4.649189472198486,26.638675689697266
2,SPX,155,0.4002743363380432,27.145565032958984
2,SPX,156,2.03783917427063,29.7365779876709
2,SPX,157,4.667839050292969,35.79248046875
2,SPX,158,-1.1501312255859375,34.23068618774414
2,SPX,159,-0.1840001940727234,33.98369598388672
2,SPX,160,0.31229686737060547,34.40211868286133
2,SPX,161,4.868254661560059,40.945159912109375
2,SPX,162,-1.0155647993087769,39.51376724243164
2,SPX,163,-1.751968264579773,37.069522857666016
3,SPX,1,-4.482701301574707,-4.482698440551758
3,SPX,2,-5.737504959106445,-9.963011741638184
3,SPX,3,0.9750945568084717,-9.085064888000488
3,SPX,4,4.5969390869140625,-4.905760288238525
3,SPX,5,4.33297061920166,-0.7853567600250244
3,SPX,6,-3.3184900283813477,-4.077786445617676
3,SPX,7,-2.37186861038208,-6.3529372215271
3,SPX,8,2.3615238666534424,-4.141438007354736
3,SPX,9,4.665770530700684,0.3311038017272949
3,SPX,10,-1.4050781726837158,-1.078629493713379
3,SPX,11,5.056468963623047,3.9232969284057617
3,SPX,12,1.7838735580444336,5.777156352996826
3,SPX,13,-0.03529847413301468,5.7398200035095215
3,SPX,14,4.8472185134887695,10.865259170532227
3,SPX,15,-1.117236852645874,9.626638412475586
3,SPX,16,5.000729560852051,15.108776092529297
3,SPX,17,-4.221700191497803,10.249221801757812
3,SPX,18,0.09614741802215576,10.355222702026367
3,SPX,19,4.9954304695129395,15.867937088012695
3,SPX,20,-1.275569200515747,14.389955520629883
3,SPX,21,-1.9773930311203003,12.128019332885742
3,SPX,22,-4.846086502075195,6.694197654724121
3,SPX,23,-6.548330307006836,-0.2924919128417969
3,SPX,24,-8.777704238891602,-9.044522285461426
3,SPX,25,1.0786701440811157,-8.063417434692383
3,SPX,26,2.2593495845794678,-5.9862494468688965
3,SPX,27,-1.3530030250549316,-7.258254051208496
3,SPX,28,1.887242078781128,-5.507999420166016
3,SPX,29,0.01736222766339779,-5.491596221923828
3,SPX,30,-0.19650989770889282,-5.677312850952148
3,SPX,31,1.9155137538909912,-3.870546817779541
3,SPX,32,1.7611629962921143,-2.177548408508301
3,SPX,33,-1.2533009052276611,-3.4035563468933105
3,SPX,34,4.935161590576172,1.3636350631713867
3,SPX,35,0.5840745568275452,1.9556760787963867
3,SPX,36,2.0440454483032227,4.0396928787231445
3,SPX,37,-3.56905460357666,0.32645463943481445
3,SPX,38,-4.214523792266846,-3.901827335357666
3,SPX,39,5.327544212341309,1.2178421020507812
3,SPX,40,-1.0286033153533936,0.17671585083007812
3,SPX,41,5.18853235244751,5.374419689178467
3,SPX,42,0.5080475211143494,5.909764766693115
3,SPX,43,-2.7863547801971436,2.9587388038635254
3,SPX,44,0.08322736620903015,3.044438362121582
3,SPX,45,0.03588274121284485,3.0814170837402344
3,SPX,46,2.0101354122161865,5.153489112854004
3,SPX,47,4.852283477783203,10.255837440490723
3,SPX,48,-1.016385793685913,9.135210037231445
3,SPX,49,-3.128574848175049,5.720829963684082
3,SPX,50,0.2659868597984314,6.00203275680542
3,SPX,51,-5.120604515075684,0.5740880966186523
3,SPX,52,2.5903875827789307,3.179335594177246
3,SPX,53,0.17617502808570862,3.3611178398132324
