pair,t,var,std_pct
SPX-SPX,77,0.00010645069778547622,1.0317494743661186
SPX-SPX,78,0.00010645069778547622,1.0317494743661186
SPX-SPX,79,0.00010645069778547622,1.0317494743661186
SPX-SPX,80,0.00010645069778547622,1.0317494743661186
SPX-SPX,81,0.00010645069778547622,1.0317494743661186
SPX-SPX,82,0.00010645069778547622,1.0317494743661186
SPX-SPX,83,0.00010645069778547622,1.0317494743661186
SPX-SPX,84,0.00010645069778547622,1.0317494743661186
SPX-SPX,85,0.00010645069778547622,1.0317494743661186
SPX-SPX,86,0.00010645069778547622,1.0317494743661186
SPX-SPX,87,0.00010645069778547622,1.0317494743661186
SPX-SPX,88,0.00010645069778547622,1.0317494743661186
SPX-SPX,89,0.00010645069778547622,1.0317494743661186
SPX-SPX,90,0.00010645069778547622,1.0317494743661186
SPX-SPX,91,0.00010645069778547622,1.0317494743661186
SPX-SPX,92,0.00010645069778547622,1.0317494743661186
SPX-SPX,93,0.00010645069778547622,1.0317494743661186
SPX-SPX,94,0.00010645069778547622,1.0317494743661186
SPX-SPX,95,0.00010645069778547622,1.0317494743661186
SPX-SPX,96,0.00010645069778547622,1.0317494743661186
SPX-SPX,97,0.00010645069778547622,1.0317494743661186
SPX-SPX,98,0.00010645069778547622,1.0317494743661186
SPX-SPX,99,0.00010645069778547622,1.0317494743661186
SPX-SPX,100,0.00010645069778547622,1.0317494743661186
SPX-SPX,101,0.00010645069778547622,1.0317494743661186
SPX-SPX,102,0.00010645069778547622,1.0317494743661186
SPX-SPX,103,0.00010645069778547622,1.0317494743661186
SPX-SPX,104,0.00010645069778547622,1.0317494743661186
SPX-SPX,105,0.00010645069778547622,1.0317494743661186
SPX-SPX,106,0.00010645069778547622,1.0317494743661186
SPX-SPX,107,0.00010645069778547622,1.0317494743661186
SPX-SPX,108,0.00010645069778547622,1.0317494743661186
SPX-SPX,109,0.00010645069778547622,1.0317494743661186
SPX-SPX,110,0.00010645069778547622,1.0317494743661186
SPX-SPX,111,0.00010645069778547622,1.0317494743661186
SPX-SPX,112,0.00010645069778547622,1.0317494743661186
SPX-SPX,113,0.00010645069778547622,1.0317494743661186
SPX-SPX,114,0.00010645069778547622,1.0317494743661186
SPX-SPX,115,0.00010645069778547622,1.0317494743661186
SPX-SPX,116,0.00010645069778547622,1.0317494743661186
SPX-SPX,117,0.00010645069778547622,1.0317494743661186
SPX-SPX,118,0.00010645069778547622,1.0317494743661186
SPX-SPX,119,0.00010645069778547622,1.0317494743661186
SPX-SPX,120,0.00010645069778547622,1.0317494743661186
SPX-SPX,121,0.00010645069778547622,1.0317494743661186
SPX-SPX,122,0.00010645069778547622,1.0317494743661186
SPX-SPX,123,0.00010645069778547622,1.0317494743661186
SPX-SPX,124,0.00010645069778547622,1.0317494743661186
SPX-SPX,125,0.00010645069778547622,1.0317494743661186
SPX-SPX,126,0.00010645069778547622,1.0317494743661186
SPX-SPX,127,0.00010645069778547622,1.0317494743661186
SPX-SPX,128,0.00010645069778547622,1.0317494743661186
SPX-SPX,129,0.00010645069778547622,1.0317494743661186
SPX-SPX,130,0.00010645069778547622,1.0317494743661186
SPX-SPX,131,0.00010645069778547622,1.0317494743661186
SPX-SPX,132,0.00010645069778547622,1.0317494743661186
SPX-SPX,133,0.00010645069778547622,1.0317494743661186
SPX-SPX,134,0.00010645069778547622,1.0317494743661186
SPX-SPX,135,0.00010645069778547622,1.0317494743661186
SPX-SPX,136,0.00010645069778547622,1.0317494743661186
SPX-SPX,137,0.00010645069778547622,1.0317494743661186
SPX-SPX,138,0.00010645069778547622,1.0317494743661186
SPX-SPX,139,0.00010645069778547622,1.0317494743661186
SPX-SPX,140,0.00010645069778547622,1.0317494743661186
SPX-SPX,141,0.00010645069778547622,1.0317494743661186
SPX-SPX,142,0.00010645069778547622,1.0317494743661186
SPX-SPX,143,0.00010645069778547622,1.0317494743661186
SPX-SPX,144,0.00010645069778547622,1.0317494743661186
SPX-SPX,145,0.00010645069778547622,1.0317494743661186
SPX-SPX,146,0.00010645069778547622,1.0317494743661186
SPX-SPX,147,0.00010645069778547622,1.0317494743661186
SPX-SPX,148,0.00010645069778547622,1.0317494743661186
SPX-SPX,149,0.00010645069778547622,1.0317494743661186
SPX-SPX,150,0.00010645069778547622,1.0317494743661186
SPX-SPX,151,0.00010645069778547622,1.0317494743661186
SPX-SPX,152,0.00010645069778547622,1.0317494743661186
SPX-SPX,153,0.00010645069778547622,1.0317494743661186
SPX-SPX,154,0.00010645069778547622,1.0317494743661186
SPX-SPX,155,0.00010645069778547622,1.0317494743661186
SPX-SPX,156,0.00010645069778547622,1.0317494743661186
SPX-SPX,157,0.00010645069778547622,1.0317494743661186
SPX-SPX,158,0.00010645069778547622,1.0317494743661186
SPX-SPX,159,0.00010645069778547622,1.0317494743661186
SPX-SPX,160,0.00010645069778547622,1.0317494743661186
SPX-SPX,161,0.00010645069778547622,1.0317494743661186
SPX-SPX,162,0.00010645069778547622,1.0317494743661186
SPX-SPX,163,0.00010645069778547622,1.0317494743661186
CMC200-CMC200,1,0.0026479618973098695,5.145835109396598
CMC200-CMC200,2,0.0026479618973098695,5.145835109396598
CMC200-CMC200,3,0.0026479618973098695,5.145835109396598
CMC200-CMC200,4,0.0026479618973098695,5.145835109396598
CMC200-CMC200,5,0.0026479618973098695,5.145835109396598
CMC200-CMC200,6,0.0026479618973098695,5.145835109396598
CMC200-CMC200,7,0.0026479618973098695,5.145835109396598
CMC200-CMC200,8,0.0026479618973098695,5.145835109396598
CMC200-CMC200,9,0.0026479618973098695,5.145835109396598
CMC200-CMC200,10,0.0026479618973098695,5.145835109396598
CMC200-CMC200,11,0.0026479618973098695,5.145835109396598
CMC200-CMC200,12,0.0026479618973098695,5.145835109396598
CMC200-CMC200,13,0.0026479618973098695,5.145835109396598
CMC200-CMC200,14,0.0026479618973098695,5.145835109396598
CMC200-CMC200,15,0.0026479618973098695,5.145835109396598
CMC200-CMC200,16,0.0026479618973098695,5.145835109396598
CMC200-CMC200,17,0.0026479618973098695,5.145835109396598
CMC200-CMC200,18,0.0026479618973098695,5.145835109396598
CMC200-CMC200,19,0.0026479618973098695,5.145835109396598
CMC200-CMC200,20,0.0026479618973098695,5.145835109396598
CMC200-CMC200,21,0.0026479618973098695,5.145835109396598
CMC200-CMC200,22,0.0026479618973098695,5.145835109396598
CMC200-CMC200,23,0.0026479618973098695,5.145835109396598
CMC200-CMC200,24,0.0026479618973098695,5.145835109396598
CMC200-CMC200,25,0.0026479618973098695,5.145835109396598
CMC200-CMC200,26,0.0026479618973098695,5.145835109396598
CMC200-CMC200,27,0.0026479618973098695,5.145835109396598
CMC200-CMC200,28,0.0026479618973098695,5.145835109396598
CMC200-CMC200,29,0.0026479618973098695,5.145835109396598
CMC200-CMC200,30,0.0026479618973098695,5.145835109396598
CMC200-CMC200,31,0.0026479618973098695,5.145835109396598
CMC200-CMC200,32,0.0026479618973098695,5.145835109396598
CMC200-CMC200,33,0.0026479618973098695,5.145835109396598
CMC200-CMC200,34,0.0026479618973098695,5.145835109396598
CMC200-CMC200,35,0.0026479618973098695,5.145835109396598
CMC200-CMC200,36,0.0026479618973098695,5.145835109396598
CMC200-CMC200,37,0.0026479618973098695,5.145835109396598
CMC200-CMC200,38,0.0026479618973098695,5.145835109396598
CMC200-CMC200,39,0.0026479618973098695,5.145835109396598
CMC200-CMC200,40,0.0026479618973098695,5.145835109396598
CMC200-CMC200,41,0.0026479618973098695,5.145835109396598
CMC200-CMC200,42,0.0026479618973098695,5.145835109396598
CMC200-CMC200,43,0.0026479618973098695,5.145835109396598
CMC200-CMC200,44,0.0026479618973098695,5.145835109396598
CMC200-CMC200,45,0.0026479618973098695,5.145835109396598
CMC200-CMC200,46,0.0026479618973098695,5.145835109396598
CMC200-CMC200,47,0.0026479618973098695,5.145835109396598
CMC200-CMC200,48,0.0026479618973098695,5.145835109396598
CMC200-CMC200,49,0.0026479618973098695,5.145835109396598
CMC200-CMC200,50,0.0026479618973098695,5.145835109396598
CMC200-CMC200,51,0.0026479618973098695,5.145835109396598
CMC200-CMC200,52,0.0026479618973098695,5.145835109396598
CMC200-CMC200,53,0.0026479618973098695,5.145835109396598
CMC200-CMC200,54,0.0026479618973098695,5.145835109396598
CMC200-CMC200,55,0.0026479618973098695,5.145835109396598
CMC200-CMC200,56,0.0026479618973098695,5.145835109396598
CMC200-CMC200,57,0.0026479618973098695,5.145835109396598
CMC200-CMC200,58,0.0026479618973098695,5.145835109396598
CMC200-CMC200,59,0.0026479618973098695,5.145835109396598
CMC200-CMC200,60,0.0026479618973098695,5.145835109396598
CMC200-CMC200,61,0.0026479618973098695,5.145835109396598
CMC200-CMC200,62,0.0026479618973098695,5.145835109396598
CMC200-CMC200,63,0.0026479618973098695,5.145835109396598
CMC200-CMC200,64,0.0026479618973098695,5.145835109396598
CMC200-CMC200,65,0.0026479618973098695,5.145835109396598
CMC200-CMC200,66,0.0026479618973098695,5.145835109396598
CMC200-CMC200,67,0.0026479618973098695,5.145835109396598
CMC200-CMC200,68,0.0026479618973098695,5.145835109396598
CMC200-CMC200,69,0.0026479618973098695,5.145835109396598
CMC200-CMC200,70,0.0026479618973098695,5.145835109396598
CMC200-CMC200,71,0.0026479618973098695,5.145835109396598
CMC200-CMC200,72,0.0026479618973098695,5.145835109396598
CMC200-CMC200,73,0.0026479618973098695,5.145835109396598
CMC200-CMC200,74,0.0026479618973098695,5.145835109396598
CMC200-CMC200,75,0.0026479618973098695,5.145835109396598
CMC200-CMC200,76,0.0026479618973098695,5.145835109396598
CMC200-CMC200,77,0.0026479618973098695,5.145835109396598
CMC200-CMC200,78,0.0026479618973098695,5.145835109396598
CMC200-CMC200,79,0.0026479618973098695,5.145835109396598
CMC200-CMC200,80,0.0026479618973098695,5.145835109396598
CMC200-CMC200,81,0.0026479618973098695,5.145835109396598
CMC200-CMC200,82,0.0026479618973098695,5.145835109396598
CMC200-CMC200,83,0.0026479618973098695,5.145835109396598
CMC200-CMC200,84,0.0026479618973098695,5.145835109396598
CMC200-CMC200,85,0.0026479618973098695,5.145835109396598
CMC200-CMC200,86,0.0026479618973098695,5.145835109396598
CMC200-CMC200,87,0.0026479618973098695,5.145835109396598
CMC200-CMC200,88,0.0026479618973098695,5.145835109396598
CMC200-CMC200,89,0.0026479618973098695,5.145835109396598
CMC200-CMC200,90,0.0026479618973098695,5.145835109396598
CMC200-CMC200,91,0.0026479618973098695,5.145835109396598
CMC200-CMC200,92,0.0026479618973098695,5.145835109396598
CMC200-CMC200,93,0.0026479618973098695,5.145835109396598
CMC200-CMC200,94,0.0026479618973098695,5.145835109396598
CMC200-CMC200,95,0.0026479618973098695,5.145835109396598
CMC200-CMC200,96,0.0026479618973098695,5.145835109396598
CMC200-CMC200,97,0.0026479618973098695,5.145835109396598
CMC200-CMC200,98,0.0026479618973098695,5.145835109396598
CMC200-CMC200,99,0.0026479618973098695,5.145835109396598
CMC200-CMC200,100,0.0026479618973098695,5.145835109396598
CMC200-CMC200,101,0.0026479618973098695,5.145835109396598
CMC200-CMC200,102,0.0026479618973098695,5.145835109396598
CMC200-CMC200,103,0.0026479618973098695,5.145835109396598
CMC200-CMC200,104,0.0026479618973098695,5.145835109396598
CMC200-CMC200,105,0.0026479618973098695,5.145835109396598
CMC200-CMC200,106,0.0026479618973098695,5.145835109396598
CMC200-CMC200,107,0.0026479618973098695,5.145835109396598
CMC200-CMC200,108,0.0026479618973098695,5.145835109396598
CMC200-CMC200,109,0.0026479618973098695,5.145835109396598
CMC200-CMC200,110,0.0026479618973098695,5.145835109396598
CMC200-CMC200,111,0.0026479618973098695,5.145835109396598
CMC200-CMC200,112,0.0026479618973098695,5.145835109396598
CMC200-CMC200,113,0.0026479618973098695,5.145835109396598
CMC200-CMC200,114,0.0026479618973098695,5.145835109396598
CMC200-CMC200,115,0.0026479618973098695,5.145835109396598
CMC200-CMC200,116,0.0026479618973098695,5.145835109396598
CMC200-CMC200,117,0.0026479618973098695,5.145835109396598
CMC200-CMC200,118,0.0026479618973098695,5.145835109396598
CMC200-CMC200,119,0.0026479618973098695,5.145835109396598
CMC200-CMC200,120,0.0026479618973098695,5.145835109396598
CMC200-CMC200,121,0.0026479618973098695,5.145835109396598
CMC200-CMC200,122,0.0026479618973098695,5.145835109396598
CMC200-CMC200,123,0.0026479618973098695,5.145835109396598
CMC200-CMC200,124,0.0026479618973098695,5.145835109396598
CMC200-CMC200,125,0.0026479618973098695,5.145835109396598
CMC200-CMC200,126,0.0026479618973098695,5.145835109396598
CMC200-CMC200,127,0.0026479618973098695,5.145835109396598
CMC200-CMC200,128,0.0026479618973098695,5.145835109396598
CMC200-CMC200,129,0.0026479618973098695,5.145835109396598
CMC200-CMC200,130,0.0026479618973098695,5.145835109396598
CMC200-CMC200,131,0.0026479618973098695,5.145835109396598
CMC200-CMC200,132,0.0026479618973098695,5.145835109396598
CMC200-CMC200,133,0.0026479618973098695,5.145835109396598
CMC200-CMC200,134,0.0026479618973098695,5.145835109396598
CMC200-CMC200,135,0.0026479618973098695,5.145835109396598
CMC200-CMC200,136,0.0026479618973098695,5.145835109396598
CMC200-CMC200,137,0.0026479618973098695,5.145835109396598
CMC200-CMC200,138,0.0026479618973098695,5.145835109396598
CMC200-CMC200,139,0.0026479618973098695,5.145835109396598
CMC200-CMC200,140,0.0026479618973098695,5.145835109396598
CMC200-CMC200,141,0.0026479618973098695,5.145835109396598
CMC200-CMC200,142,0.0026479618973098695,5.145835109396598
CMC200-CMC200,143,0.0026479618973098695,5.145835109396598
CMC200-CMC200,144,0.0026479618973098695,5.145835109396598
CMC200-CMC200,145,0.0026479618973098695,5.145835109396598
CMC200-CMC200,146,0.0026479618973098695,5.145835109396598
CMC200-CMC200,147,0.0026479618973098695,5.145835109396598
CMC200-CMC200,148,0.0026479618973098695,5.145835109396598
CMC200-CMC200,149,0.0026479618973098695,5.145835109396598
CMC200-CMC200,150,0.0026479618973098695,5.145835109396598
CMC200-CMC200,151,0.0026479618973098695,5.145835109396598
CMC200-CMC200,152,0.0026479618973098695,5.145835109396598
CMC200-CMC200,153,0.0026479618973098695,5.145835109396598
CMC200-CMC200,154,0.0026479618973098695,5.145835109396598
CMC200-CMC200,155,0.0026479618973098695,5.145835109396598
CMC200-CMC200,156,0.0026479618973098695,5.145835109396598
CMC200-CMC200,157,0.0026479618973098695,5.145835109396598
CMC200-CMC200,158,0.0026479618973098695,5.145835109396598
CMC200-CMC200,159,0.0026479618973098695,5.145835109396598
CMC200-CMC200,160,0.0026479618973098695,5.145835109396598
CMC200-CMC200,161,0.0026479618973098695,5.145835109396598
CMC200-CMC200,162,0.0026479618973098695,5.145835109396598
CMC200-CMC200,163,0.0026479618973098695,5.145835109396598
SPX-CMC200,1,4.194892153464025e-05,
SPX-CMC200,2,4.194892153464025e-05,
SPX-CMC200,3,4.194892153464025e-05,
SPX-CMC200,4,4.194892153464025e-05,
SPX-CMC200,5,4.194892153464025e-05,
SPX-CMC200,6,4.194892153464025e-05,
SPX-CMC200,7,4.194892153464025e-05,
SPX-CMC200,8,6.674599899270106e-05,
SPX-CMC200,9,6.674599899270106e-05,
SPX-CMC200,10,6.674599899270106e-05,
SPX-CMC200,11,6.674599899270106e-05,
SPX-CMC200,12,6.674599899270106e-05,
SPX-CMC200,13,6.674599899270106e-05,
SPX-CMC200,14,6.674599899270106e-05,
SPX-CMC200,15,6.674599899270106e-05,
SPX-CMC200,16,6.674599899270106e-05,
SPX-CMC200,17,6.674599899270106e-05,
SPX-CMC200,18,6.674599899270106e-05,
SPX-CMC200,19,6.674599899270106e-05,
SPX-CMC200,20,6.674599899270106e-05,
SPX-CMC200,21,6.674599899270106e-05,
SPX-CMC200,22,6.674599899270106e-05,
SPX-CMC200,23,6.674599899270106e-05,
SPX-CMC200,24,6.674599899270106e-05,
SPX-CMC200,25,6.674599899270106e-05,
SPX-CMC200,26,6.674599899270106e-05,
SPX-CMC200,27,6.674599899270106e-05,
SPX-CMC200,28,6.674599899270106e-05,
SPX-CMC200,29,6.674599899270106e-05,
SPX-CMC200,30,6.674599899270106e-05,
SPX-CMC200,31,6.674599899270106e-05,
SPX-CMC200,32,6.674599899270106e-05,
SPX-CMC200,33,6.674599899270106e-05,
SPX-CMC200,34,6.674599899270106e-05,
SPX-CMC200,35,6.674599899270106e-05,
SPX-CMC200,36,6.674599899270106e-05,
SPX-CMC200,37,6.674599899270106e-05,
SPX-CMC200,38,6.674599899270106e-05,
SPX-CMC200,39,6.674599899270106e-05,
SPX-CMC200,40,6.674599899270106e-05,
SPX-CMC200,41,6.674599899270106e-05,
SPX-CMC200,42,6.674599899270106e-05,
SPX-CMC200,43,6.674599899270106e-05,
SPX-CMC200,44,6.674599899270106e-05,
SPX-CMC200,45,6.674599899270106e-05,
SPX-CMC200,46,6.674599899270106e-05,
SPX-CMC200,47,6.674599899270106e-05,
SPX-CMC200,48,6.674599899270106e-05,
SPX-CMC200,49,6.674599899270106e-05,
SPX-CMC200,50,6.674599899270106e-05,
SPX-CMC200,51,6.674599899270106e-05,
SPX-CMC200,52,6.674599899270106e-05,
SPX-CMC200,53,6.674599899270106e-05,
SPX-CMC200,54,6.674599899270106e-05,
SPX-CMC200,55,6.674599899270106e-05,
SPX-CMC200,56,6.674599899270106e-05,
SPX-CMC200,57,6.674599899270106e-05,
SPX-CMC200,58,6.674599899270106e-05,
SPX-CMC200,59,6.674599899270106e-05,
SPX-CMC200,60,6.674599899270106e-05,
SPX-CMC200,61,6.674599899270106e-05,
SPX-CMC200,62,6.674599899270106e-05,
SPX-CMC200,63,6.674599899270106e-05,
SPX-CMC200,64,6.674599899270106e-05,
SPX-CMC200,65,6.674599899270106e-05,
SPX-CMC200,66,6.674599899270106e-05,
SPX-CMC200,67,6.674599899270106e-05,
SPX-CMC200,68,6.674599899270106e-05,
SPX-CMC200,69,6.674599899270106e-05,
SPX-CMC200,70,6.674599899270106e-05,
SPX-CMC200,71,6.674599899270106e-05,
SPX-CMC200,72,6.674599899270106e-05,
SPX-CMC200,73,6.674599899270106e-05,
SPX-CMC200,74,6.674599899270106e-05,
SPX-CMC200,75,6.674599899270106e-05,
SPX-CMC200,76,6.674599899270106e-05,
SPX-CMC200,77,6.674599899270106e-05,
SPX-CMC200,78,6.674599899270106e-05,
SPX-CMC200,79,6.674599899270106e-05,
SPX-CMC200,80,6.674599899270106e-05,
SPX-CMC200,81,6.674599899270106e-05,
SPX-CMC200,82,6.674599899270106e-05,
SPX-CMC200,83,6.674599899270106e-05,
SPX-CMC200,84,6.674599899270106e-05,
SPX-CMC200,85,6.674599899270106e-05,
SPX-CMC200,86,6.674599899270106e-05,
SPX-CMC200,87,6.674599899270106e-05,
SPX-CMC200,88,6.674599899270106e-05,
SPX-CMC200,89,6.674599899270106e-05,
SPX-CMC200,90,6.674599899270106e-05,
SPX-CMC200,91,6.674599899270106e-05,
SPX-CMC200,92,6.674599899270106e-05,
SPX-CMC200,93,6.674599899270106e-05,
SPX-CMC200,94,6.674599899270106e-05,
SPX-CMC200,95,6.674599899270106e-05,
SPX-CMC200,96,6.674599899270106e-05,
SPX-CMC200,97,6.674599899270106e-05,
SPX-CMC200,98,6.674599899270106e-05,
SPX-CMC200,99,6.674599899270106e-05,
SPX-CMC200,100,6.674599899270106e-05,
SPX-CMC200,101,6.674599899270106e-05,
SPX-CMC200,102,6.674599899270106e-05,
SPX-CMC200,103,6.674599899270106e-05,
SPX-CMC200,104,6.674599899270106e-05,
SPX-CMC200,105,6.674599899270106e-05,
SPX-CMC200,106,6.674599899270106e-05,
SPX-CMC200,107,6.674599899270106e-05,
SPX-CMC200,108,6.674599899270106e-05,
SPX-CMC200,109,6.674599899270106e-05,
SPX-CMC200,110,6.674599899270106e-05,
SPX-CMC200,111,6.674599899270106e-05,
SPX-CMC200,112,6.674599899270106e-05,
SPX-CMC200,113,6.674599899270106e-05,
SPX-CMC200,114,6.674599899270106e-05,
SPX-CMC200,115,6.674599899270106e-05,
SPX-CMC200,116,6.674599899270106e-05,
SPX-CMC200,117,6.674599899270106e-05,
SPX-CMC200,118,6.674599899270106e-05,
SPX-CMC200,119,6.674599899270106e-05,
SPX-CMC200,120,6.674599899270106e-05,
SPX-CMC200,121,6.674599899270106e-05,
SPX-CMC200,122,6.674599899270106e-05,
SPX-CMC200,123,6.674599899270106e-05,
SPX-CMC200,124,6.674599899270106e-05,
SPX-CMC200,125,6.674599899270106e-05,
SPX-CMC200,126,6.674599899270106e-05,
SPX-CMC200,127,6.674599899270106e-05,
SPX-CMC200,128,6.674599899270106e-05,
SPX-CMC200,129,6.674599899270106e-05,
SPX-CMC200,130,6.674599899270106e-05,
SPX-CMC200,131,6.674599899270106e-05,
SPX-CMC200,132,6.674599899270106e-05,
SPX-CMC200,133,6.674599899270106e-05,
SPX-CMC200,134,6.674599899270106e-05,
SPX-CMC200,135,6.674599899270106e-05,
SPX-CMC200,136,6.674599899270106e-05,
SPX-CMC200,137,6.674599899270106e-05,
SPX-CMC200,138,6.674599899270106e-05,
SPX-CMC200,139,6.674599899270106e-05,
SPX-CMC200,140,6.674599899270106e-05,
SPX-CMC200,141,6.674599899270106e-05,
SPX-CMC200,142,6.674599899270106e-05,
SPX-CMC200,143,6.674599899270106e-05,
SPX-CMC200,144,6.674599899270106e-05,
SPX-CMC200,145,6.674599899270106e-05,
SPX-CMC200,146,6.674599899270106e-05,
SPX-CMC200,147,6.674599899270106e-05,
SPX-CMC200,148,6.674599899270106e-05,
SPX-CMC200,149,6.674599899270106e-05,
SPX-CMC200,150,6.674599899270106e-05,
SPX-CMC200,151,6.674599899270106e-05,
SPX-CMC200,152,6.674599899270106e-05,
SPX-CMC200,153,6.674599899270106e-05,
SPX-CMC200,154,6.674599899270106e-05,
SPX-CMC200,155,6.674599899270106e-05,
SPX-CMC200,156,6.674599899270106e-05,
SPX-CMC200,157,6.674599899270106e-05,
SPX-CMC200,158,6.674599899270106e-05,
SPX-CMC200,159,6.674599899270106e-05,
SPX-CMC200,160,6.674599899270106e-05,
SPX-CMC200,161,6.674599899270106e-05,
SPX-CMC200,162,6.674599899270106e-05,
SPX-CMC200,163,6.674599899270106e-05,
