policy,asset,t,w,u,v
g_worst,SPX,163,0.9999998069684661,1.0276319670382865e-06,1.0276319671637286e-06
g_worst,CMC200,1,1.3013257079613815e-07,7.878949000602556e-08,0.49999994865691927
g_worst,CMC200,2,7.893807212763456e-08,1.4229303687158254e-07,1.9348753554009968e-07
g_worst,CMC200,3,7.671384172797417e-08,1.6220500334134533e-07,1.6442923374103283e-07
g_worst,CMC200,4,7.685277118132429e-08,1.6323942882956444e-07,1.6310049937622788e-07
g_worst,CMC200,5,7.690188875405851e-08,1.6318637794150042e-07,1.6313726036875265e-07
g_worst,CMC200,6,7.704671260609305e-08,1.6323765981342427e-07,1.6309283596140328e-07
g_worst,CMC200,7,8.179754667945679e-08,1.6559200943102952e-07,1.6084117535769289e-07
g_worst,CMC200,8,1.702691522759267e-07,2.2004032923387054e-07,1.315687236374142e-07
g_worst,CMC200,9,1.8849330982303666e-07,1.7272940050827904e-07,1.5450524296119618e-07
g_worst,CMC200,10,1.9241556150151134e-07,1.6513852194911544e-07,1.6121627027064077e-07
g_worst,CMC200,11,1.9309965001117332e-07,1.635044767674804e-07,1.628203882577913e-07
g_worst,CMC200,12,1.931410333544858e-07,1.6318256148390668e-07,1.6314117814059418e-07
g_worst,CMC200,13,1.9309692231943005e-07,1.6313973922449636e-07,1.6318385025952502e-07
g_worst,CMC200,14,1.9306337045133198e-07,1.631450000144012e-07,1.6317855188247216e-07
g_worst,CMC200,15,1.9304575362915992e-07,1.6315296340839707e-07,1.6317058023056913e-07
g_worst,CMC200,16,1.9303759990295767e-07,1.631576941604827e-07,1.6316584788668496e-07
g_worst,CMC200,17,1.9303405046682204e-07,1.6315999616401409e-07,1.6316354560014972e-07
g_worst,CMC200,18,1.9303255881030585e-07,1.6316102502991715e-07,1.6316251668643334e-07
g_worst,CMC200,19,1.9303194587184068e-07,1.6316146438503953e-07,1.631620773234776e-07
g_worst,CMC200,20,1.9303169784140334e-07,1.6316164683843003e-07,1.6316189486886737e-07
g_worst,CMC200,21,1.9303159863779903e-07,1.6316172125172457e-07,1.63161820455356e-07
g_worst,CMC200,22,1.9303155926618976e-07,1.6316175116770854e-07,1.631617905393178e-07
g_worst,CMC200,23,1.9303154373125314e-07,1.6316176308609908e-07,1.631617786210086e-07
g_worst,CMC200,24,1.9303153765543838e-07,1.631617678156058e-07,1.6316177389144766e-07
g_worst,CMC200,25,1.9303153530925198e-07,1.6316176968046063e-07,1.6316177202661993e-07
g_worst,CMC200,26,1.9303153436428847e-07,1.6316177038104497e-07,1.6316177132598138e-07
g_worst,CMC200,27,1.9303153400582413e-07,1.6316177067429456e-07,1.631617710327589e-07
g_worst,CMC200,28,1.9303153386756125e-07,1.6316177078439529e-07,1.6316177092268527e-07
g_worst,CMC200,29,1.9303153385517424e-07,1.6316177084736033e-07,1.6316177085974734e-07
g_worst,CMC200,30,1.930315338013978e-07,1.6316177082665207e-07,1.631617708804014e-07
g_worst,CMC200,31,1.930315338190161e-07,1.6316177086232232e-07,1.6316177084470403e-07
