asset,setup,t,p_bull
SPX,rollout,101,0.4000000059604645
SPX,rollout,102,0.4000000059604645
SPX,rollout,103,0.4000000059604645
SPX,rollout,104,0.4000000059604645
SPX,rollout,105,0.4000000059604645
SPX,rollout,106,0.4000000059604645
SPX,rollout,107,0.4000000059604645
SPX,rollout,108,0.4000000059604645
SPX,rollout,109,0.4000000059604645
SPX,rollout,110,0.4000000059604645
SPX,rollout,111,0.4000000059604645
SPX,rollout,112,0.4000000059604645
SPX,rollout,113,0.4000000059604645
SPX,rollout,114,0.4000000059604645
SPX,rollout,115,0.4000000059604645
SPX,rollout,116,0.4000000059604645
SPX,rollout,117,0.4000000059604645
SPX,rollout,118,0.4000000059604645
SPX,rollout,119,0.4000000059604645
SPX,rollout,120,0.4000000059604645
SPX,rollout,121,0.4000000059604645
SPX,rollout,122,0.4000000059604645
SPX,rollout,123,0.4000000059604645
SPX,rollout,124,0.4000000059604645
SPX,rollout,125,0.4000000059604645
SPX,rollout,126,0.4000000059604645
SPX,rollout,127,0.4000000059604645
SPX,rollout,128,0.4000000059604645
SPX,rollout,129,0.4000000059604645
SPX,rollout,130,0.4000000059604645
SPX,rollout,131,0.4000000059604645
SPX,rollout,132,0.4000000059604645
SPX,rollout,133,0.4000000059604645
SPX,rollout,134,0.4000000059604645
SPX,rollout,135,0.4000000059604645
SPX,rollout,136,0.4000000059604645
SPX,rollout,137,0.4000000059604645
SPX,rollout,138,0.4000000059604645
SPX,rollout,139,0.4000000059604645
SPX,rollout,140,0.4000000059604645
SPX,rollout,141,0.4000000059604645
SPX,rollout,142,0.4000000059604645
SPX,rollout,143,0.4000000059604645
SPX,rollout,144,0.4000000059604645
SPX,rollout,145,0.4000000059604645
SPX,rollout,146,0.4000000059604645
SPX,rollout,147,0.4000000059604645
SPX,rollout,148,0.4000000059604645
SPX,rollout,149,0.4000000059604645
SPX,rollout,150,0.4000000059604645
SPX,rollout,151,0.4000000059604645
SPX,rollout,152,0.4000000059604645
SPX,rollout,153,0.4000000059604645
SPX,rollout,154,0.4000000059604645
SPX,rollout,155,0.4000000059604645
SPX,rollout,156,0.4000000059604645
SPX,rollout,157,0.4000000059604645
SPX,rollout,158,0.4000000059604645
SPX,rollout,159,0.4000000059604645
SPX,rollout,160,0.4000000059604645
SPX,rollout,161,0.4000000059604645
SPX,rollout,162,0.4000000059604645
SPX,rollout,163,0.4000000059604645
SPX,scenarios,1,0.625
SPX,scenarios,2,0.6150000095367432
SPX,scenarios,3,0.6000000238418579
SPX,scenarios,4,0.5789999961853027
SPX,scenarios,5,0.5720000267028809
SPX,scenarios,6,0.5720000267028809
SPX,scenarios,7,0.5559999942779541
SPX,scenarios,8,0.5809999704360962
SPX,scenarios,9,0.5479999780654907
SPX,scenarios,10,0.5680000185966492
SPX,scenarios,11,0.574999988079071
SPX,scenarios,12,0.5410000085830688
SPX,scenarios,13,0.5350000262260437
SPX,scenarios,14,0.5450000166893005
SPX,scenarios,15,0.5350000262260437
SPX,scenarios,16,0.5669999718666077
SPX,scenarios,17,0.5509999990463257
SPX,scenarios,18,0.5709999799728394
SPX,scenarios,19,0.5460000038146973
SPX,scenarios,20,0.5450000166893005
SPX,scenarios,21,0.527999997138977
SPX,scenarios,22,0.5519999861717224
SPX,scenarios,23,0.5460000038146973
SPX,scenarios,24,0.5379999876022339
SPX,scenarios,25,0.5649999976158142
SPX,scenarios,26,0.5690000057220459
SPX,scenarios,27,0.5429999828338623
SPX,scenarios,28,0.5559999942779541
SPX,scenarios,29,0.578000009059906
SPX,scenarios,30,0.5509999990463257
SPX,scenarios,31,0.5550000071525574
SPX,scenarios,32,0.5389999747276306
SPX,scenarios,33,0.5690000057220459
SPX,scenarios,34,0.5509999990463257
SPX,scenarios,35,0.5220000147819519
SPX,scenarios,36,0.5440000295639038
SPX,scenarios,37,0.5559999942779541
SPX,scenarios,38,0.5569999814033508
SPX,scenarios,39,0.5699999928474426
SPX,scenarios,40,0.5709999799728394
SPX,scenarios,41,0.5580000281333923
SPX,scenarios,42,0.5649999976158142
SPX,scenarios,43,0.5299999713897705
SPX,scenarios,44,0.5350000262260437
SPX,scenarios,45,0.5210000276565552
SPX,scenarios,46,0.5360000133514404
SPX,scenarios,47,0.5609999895095825
SPX,scenarios,48,0.5559999942779541
SPX,scenarios,49,0.5509999990463257
SPX,scenarios,50,0.5329999923706055
SPX,scenarios,51,0.5540000200271606
SPX,scenarios,52,0.5440000295639038
SPX,scenarios,53,0.5630000233650208
SPX,scenarios,54,0.5440000295639038
SPX,scenarios,55,0.5260000228881836
SPX,scenarios,56,0.5809999704360962
SPX,scenarios,57,0.5260000228881836
SPX,scenarios,58,0.5590000152587891
SPX,scenarios,59,0.5580000281333923
SPX,scenarios,60,0.546999990940094
SPX,scenarios,61,0.5429999828338623
SPX,scenarios,62,0.5339999794960022
SPX,scenarios,63,0.5659999847412109
SPX,scenarios,64,0.5370000004768372
SPX,scenarios,65,0.5490000247955322
SPX,scenarios,66,0.5759999752044678
SPX,scenarios,67,0.5659999847412109
SPX,scenarios,68,0.5289999842643738
SPX,scenarios,69,0.5540000200271606
SPX,scenarios,70,0.5630000233650208
SPX,scenarios,71,0.5490000247955322
SPX,scenarios,72,0.5519999861717224
SPX,scenarios,73,0.5479999780654907
SPX,scenarios,74,0.5550000071525574
SPX,scenarios,75,0.5559999942779541
SPX,scenarios,76,0.5429999828338623
SPX,scenarios,77,0.5870000123977661
SPX,scenarios,78,0.5529999732971191
SPX,scenarios,79,0.5320000052452087
SPX,scenarios,80,0.5400000214576721
SPX,scenarios,81,0.5519999861717224
SPX,scenarios,82,0.5460000038146973
SPX,scenarios,83,0.574999988079071
SPX,scenarios,84,0.5630000233650208
SPX,scenarios,85,0.5419999957084656
SPX,scenarios,86,0.5839999914169312
SPX,scenarios,87,0.5370000004768372
SPX,scenarios,88,0.5479999780654907
SPX,scenarios,89,0.5320000052452087
SPX,scenarios,90,0.5270000100135803
SPX,scenarios,91,0.5370000004768372
SPX,scenarios,92,0.5460000038146973
SPX,scenarios,93,0.5170000195503235
SPX,scenarios,94,0.5569999814033508
SPX,scenarios,95,0.5339999794960022
SPX,scenarios,96,0.5450000166893005
SPX,scenarios,97,0.5490000247955322
SPX,scenarios,98,0.5540000200271606
SPX,scenarios,99,0.5479999780654907
SPX,scenarios,100,0.5509999990463257
SPX,scenarios,101,0.574999988079071
SPX,scenarios,102,0.546999990940094
SPX,scenarios,103,0.5389999747276306
SPX,scenarios,104,0.5339999794960022
SPX,scenarios,105,0.5609999895095825
SPX,scenarios,106,0.5590000152587891
SPX,scenarios,107,0.5559999942779541
SPX,scenarios,108,0.5360000133514404
SPX,scenarios,109,0.5509999990463257
SPX,scenarios,110,0.5360000133514404
SPX,scenarios,111,0.5529999732971191
SPX,scenarios,112,0.5619999766349792
SPX,scenarios,113,0.550000011920929
SPX,scenarios,114,0.5619999766349792
SPX,scenarios,115,0.5370000004768372
SPX,scenarios,116,0.5339999794960022
SPX,scenarios,117,0.5609999895095825
SPX,scenarios,118,0.5580000281333923
SPX,scenarios,119,0.5640000104904175
SPX,scenarios,120,0.546999990940094
SPX,scenarios,121,0.5440000295639038
SPX,scenarios,122,0.5529999732971191
SPX,scenarios,123,0.5270000100135803
SPX,scenarios,124,0.574999988079071
SPX,scenarios,125,0.5419999957084656
SPX,scenarios,126,0.5410000085830688
SPX,scenarios,127,0.5529999732971191
SPX,scenarios,128,0.5410000085830688
SPX,scenarios,129,0.5379999876022339
SPX,scenarios,130,0.5360000133514404
SPX,scenarios,131,0.5630000233650208
SPX,scenarios,132,0.5630000233650208
SPX,scenarios,133,0.5709999799728394
SPX,scenarios,134,0.5649999976158142
SPX,scenarios,135,0.5440000295639038
SPX,scenarios,136,0.5360000133514404
SPX,scenarios,137,0.5389999747276306
SPX,scenarios,138,0.5370000004768372
SPX,scenarios,139,0.574999988079071
SPX,scenarios,140,0.5680000185966492
SPX,scenarios,141,0.5529999732971191
SPX,scenarios,142,0.5619999766349792
SPX,scenarios,143,0.5569999814033508
SPX,scenarios,144,0.5519999861717224
SPX,scenarios,145,0.5490000247955322
SPX,scenarios,146,0.5759999752044678
SPX,scenarios,147,0.546999990940094
SPX,scenarios,148,0.5649999976158142
SPX,scenarios,149,0.5690000057220459
SPX,scenarios,150,0.5389999747276306
SPX,scenarios,151,0.5490000247955322
SPX,scenarios,152,0.5709999799728394
SPX,scenarios,153,0.5249999761581421
SPX,scenarios,154,0.5249999761581421
SPX,scenarios,155,0.546999990940094
SPX,scenarios,156,0.5360000133514404
SPX,scenarios,157,0.5239999890327454
SPX,scenarios,158,0.5479999780654907
SPX,scenarios,159,0.5580000281333923
SPX,scenarios,160,0.5540000200271606
SPX,scenarios,161,0.5350000262260437
SPX,scenarios,162,0.5540000200271606
SPX,scenarios,163,0.5410000085830688
CMC200,rollout,1,0.4000000059604645
CMC200,rollout,2,0.4000000059604645
CMC200,rollout,3,0.4000000059604645
CMC200,rollout,4,0.4000000059604645
CMC200,rollout,5,0.4000000059604645
CMC200,rollout,6,0.4000000059604645
CMC200,rollout,7,0.4000000059604645
CMC200,rollout,8,0.4000000059604645
CMC200,rollout,9,0.4000000059604645
CMC200,rollout,10,0.4000000059604645
CMC200,rollout,11,0.4000000059604645
CMC200,rollout,12,0.4000000059604645
CMC200,rollout,13,0.4000000059604645
CMC200,rollout,14,0.4000000059604645
CMC200,rollout,15,0.4000000059604645
CMC200,rollout,16,0.4000000059604645
CMC200,rollout,17,0.4000000059604645
CMC200,rollout,18,0.4000000059604645
CMC200,rollout,19,0.4000000059604645
CMC200,rollout,20,0.4000000059604645
CMC200,rollout,21,0.4000000059604645
CMC200,rollout,22,0.4000000059604645
CMC200,rollout,23,0.4000000059604645
CMC200,rollout,24,0.4000000059604645
CMC200,rollout,25,0.4000000059604645
CMC200,rollout,26,0.4000000059604645
CMC200,rollout,27,0.4000000059604645
CMC200,rollout,28,0.4000000059604645
CMC200,rollout,29,0.4000000059604645
CMC200,rollout,30,0.4000000059604645
CMC200,rollout,31,0.4000000059604645
CMC200,rollout,32,0.4000000059604645
CMC200,rollout,33,0.4000000059604645
CMC200,rollout,34,0.4000000059604645
CMC200,rollout,35,0.4000000059604645
CMC200,rollout,36,0.4000000059604645
CMC200,rollout,37,0.4000000059604645
CMC200,rollout,38,0.4000000059604645
CMC200,rollout,39,0.4000000059604645
CMC200,rollout,40,0.4000000059604645
CMC200,rollout,41,0.4000000059604645
CMC200,rollout,42,0.4000000059604645
CMC200,rollout,43,0.4000000059604645
CMC200,rollout,44,0.4000000059604645
CMC200,rollout,45,0.4000000059604645
CMC200,rollout,46,0.4000000059604645
CMC200,rollout,47,0.4000000059604645
CMC200,rollout,48,0.4000000059604645
CMC200,rollout,49,0.4000000059604645
CMC200,rollout,50,0.4000000059604645
CMC200,rollout,51,0.4000000059604645
CMC200,rollout,52,0.4000000059604645
CMC200,rollout,53,0.4000000059604645
CMC200,rollout,54,0.4000000059604645
CMC200,rollout,55,0.4000000059604645
CMC200,rollout,56,0.4000000059604645
CMC200,rollout,57,0.4000000059604645
CMC200,rollout,58,0.4000000059604645
CMC200,rollout,59,0.4000000059604645
CMC200,rollout,60,0.4000000059604645
CMC200,rollout,61,0.4000000059604645
CMC200,rollout,62,0.4000000059604645
CMC200,rollout,63,0.4000000059604645
CMC200,rollout,64,0.4000000059604645
CMC200,rollout,65,0.4000000059604645
CMC200,rollout,66,0.4000000059604645
CMC200,rollout,67,0.4000000059604645
CMC200,rollout,68,0.4000000059604645
CMC200,rollout,69,0.4000000059604645
CMC200,rollout,70,0.4000000059604645
CMC200,rollout,71,0.4000000059604645
CMC200,rollout,72,0.4000000059604645
CMC200,rollout,73,0.4000000059604645
CMC200,rollout,74,0.4000000059604645
CMC200,rollout,75,0.4000000059604645
CMC200,rollout,76,0.4000000059604645
CMC200,rollout,77,0.4000000059604645
CMC200,rollout,78,0.4000000059604645
CMC200,rollout,79,0.4000000059604645
CMC200,rollout,80,0.4000000059604645
CMC200,rollout,81,0.4000000059604645
CMC200,rollout,82,0.4000000059604645
CMC200,rollout,83,0.4000000059604645
CMC200,rollout,84,0.4000000059604645
CMC200,rollout,85,0.4000000059604645
CMC200,rollout,86,0.4000000059604645
CMC200,rollout,87,0.4000000059604645
CMC200,rollout,88,0.4000000059604645
CMC200,rollout,89,0.4000000059604645
CMC200,rollout,90,0.4000000059604645
CMC200,rollout,91,0.4000000059604645
CMC200,rollout,92,0.4000000059604645
CMC200,rollout,93,0.4000000059604645
CMC200,rollout,94,0.4000000059604645
CMC200,rollout,95,0.4000000059604645
CMC200,rollout,96,0.4000000059604645
CMC200,rollout,97,0.4000000059604645
CMC200,rollout,98,0.4000000059604645
CMC200,rollout,99,0.4000000059604645
CMC200,rollout,100,0.4000000059604645
CMC200,rollout,101,0.4000000059604645
CMC200,rollout,102,0.4000000059604645
CMC200,rollout,103,0.4000000059604645
CMC200,rollout,104,0.4000000059604645
CMC200,rollout,105,0.4000000059604645
CMC200,rollout,106,0.4000000059604645
CMC200,rollout,107,0.4000000059604645
CMC200,rollout,108,0.4000000059604645
CMC200,rollout,109,0.4000000059604645
CMC200,rollout,110,0.4000000059604645
CMC200,rollout,111,0.4000000059604645
CMC200,rollout,112,0.4000000059604645
CMC200,rollout,113,0.4000000059604645
CMC200,rollout,114,0.4000000059604645
CMC200,rollout,115,0.4000000059604645
CMC200,rollout,116,0.4000000059604645
CMC200,rollout,117,0.4000000059604645
CMC200,rollout,118,0.4000000059604645
CMC200,rollout,119,0.4000000059604645
CMC200,rollout,120,0.4000000059604645
CMC200,rollout,121,0.4000000059604645
CMC200,rollout,122,0.4000000059604645
CMC200,rollout,123,0.4000000059604645
CMC200,rollout,124,0.4000000059604645
CMC200,rollout,125,0.4000000059604645
CMC200,rollout,126,0.4000000059604645
CMC200,rollout,127,0.4000000059604645
CMC200,rollout,128,0.4000000059604645
CMC200,rollout,129,0.4000000059604645
CMC200,rollout,130,0.4000000059604645
CMC200,rollout,131,0.4000000059604645
CMC200,rollout,132,0.4000000059604645
CMC200,rollout,133,0.4000000059604645
CMC200,rollout,134,0.4000000059604645
CMC200,rollout,135,0.4000000059604645
CMC200,rollout,136,0.4000000059604645
CMC200,rollout,137,0.4000000059604645
CMC200,rollout,138,0.4000000059604645
CMC200,rollout,139,0.4000000059604645
CMC200,rollout,140,0.4000000059604645
CMC200,rollout,141,0.4000000059604645
CMC200,rollout,142,0.4000000059604645
CMC200,rollout,143,0.4000000059604645
CMC200,rollout,144,0.4000000059604645
CMC200,rollout,145,0.4000000059604645
CMC200,rollout,146,0.4000000059604645
CMC200,rollout,147,0.4000000059604645
CMC200,rollout,148,0.4000000059604645
CMC200,rollout,149,0.4000000059604645
CMC200,rollout,150,0.4000000059604645
CMC200,rollout,151,0.4000000059604645
CMC200,rollout,152,0.4000000059604645
CMC200,rollout,153,0.4000000059604645
CMC200,rollout,154,0.4000000059604645
CMC200,rollout,155,0.4000000059604645
CMC200,rollout,156,0.4000000059604645
CMC200,rollout,157,0.4000000059604645
CMC200,rollout,158,0.4000000059604645
CMC200,rollout,159,0.4000000059604645
CMC200,rollout,160,0.4000000059604645
CMC200,rollout,161,0.4000000059604645
CMC200,rollout,162,0.4000000059604645
CMC200,rollout,163,0.4000000059604645
CMC200,scenarios,1,0.41999998688697815
CMC200,scenarios,2,0.47200000286102295
CMC200,scenarios,3,0.4830000102519989
CMC200,scenarios,4,0.43299999833106995
CMC200,scenarios,5,0.453000009059906
CMC200,scenarios,6,0.4519999921321869
CMC200,scenarios,7,0.4399999976158142
CMC200,scenarios,8,0.46799999475479126
CMC200,scenarios,9,0.45399999618530273
CMC200,scenarios,10,0.46700000762939453
CMC200,scenarios,11,0.4569999873638153
CMC200,scenarios,12,0.4339999854564667
CMC200,scenarios,13,0.4620000123977661
CMC200,scenarios,14,0.4490000009536743
CMC200,scenarios,15,0.43799999356269836
CMC200,scenarios,16,0.45899999141693115
CMC200,scenarios,17,0.4390000104904175
CMC200,scenarios,18,0.46000000834465027
CMC200,scenarios,19,0.45500001311302185
CMC200,scenarios,20,0.43700000643730164
CMC200,scenarios,21,0.4269999861717224
CMC200,scenarios,22,0.45100000500679016
CMC200,scenarios,23,0.44699999690055847
CMC200,scenarios,24,0.4480000138282776
CMC200,scenarios,25,0.4650000035762787
CMC200,scenarios,26,0.44999998807907104
CMC200,scenarios,27,0.4350000023841858
CMC200,scenarios,28,0.47200000286102295
CMC200,scenarios,29,0.47699999809265137
CMC200,scenarios,30,0.4359999895095825
CMC200,scenarios,31,0.4620000123977661
CMC200,scenarios,32,0.4580000042915344
CMC200,scenarios,33,0.46299999952316284
CMC200,scenarios,34,0.43799999356269836
CMC200,scenarios,35,0.4259999990463257
CMC200,scenarios,36,0.4490000009536743
CMC200,scenarios,37,0.44699999690055847
CMC200,scenarios,38,0.44999998807907104
CMC200,scenarios,39,0.45899999141693115
CMC200,scenarios,40,0.47699999809265137
CMC200,scenarios,41,0.4429999887943268
CMC200,scenarios,42,0.4699999988079071
CMC200,scenarios,43,0.42800000309944153
CMC200,scenarios,44,0.43700000643730164
CMC200,scenarios,45,0.4359999895095825
CMC200,scenarios,46,0.4449999928474426
CMC200,scenarios,47,0.45500001311302185
CMC200,scenarios,48,0.4440000057220459
CMC200,scenarios,49,0.45500001311302185
CMC200,scenarios,50,0.4309999942779541
CMC200,scenarios,51,0.47099998593330383
CMC200,scenarios,52,0.45100000500679016
CMC200,scenarios,53,0.46399998664855957
CMC200,scenarios,54,0.4390000104904175
CMC200,scenarios,55,0.42899999022483826
CMC200,scenarios,56,0.4830000102519989
CMC200,scenarios,57,0.41600000858306885
CMC200,scenarios,58,0.4699999988079071
CMC200,scenarios,59,0.44600000977516174
CMC200,scenarios,60,0.45399999618530273
CMC200,scenarios,61,0.43799999356269836
CMC200,scenarios,62,0.4390000104904175
CMC200,scenarios,63,0.4729999899864197
CMC200,scenarios,64,0.4480000138282776
CMC200,scenarios,65,0.44999998807907104
CMC200,scenarios,66,0.47999998927116394
CMC200,scenarios,67,0.45899999141693115
CMC200,scenarios,68,0.4269999861717224
CMC200,scenarios,69,0.4580000042915344
CMC200,scenarios,70,0.46399998664855957
CMC200,scenarios,71,0.45399999618530273
CMC200,scenarios,72,0.4620000123977661
CMC200,scenarios,73,0.4490000009536743
CMC200,scenarios,74,0.44999998807907104
CMC200,scenarios,75,0.453000009059906
CMC200,scenarios,76,0.45100000500679016
CMC200,scenarios,77,0.4830000102519989
CMC200,scenarios,78,0.46000000834465027
CMC200,scenarios,79,0.453000009059906
CMC200,scenarios,80,0.4519999921321869
CMC200,scenarios,81,0.4440000057220459
CMC200,scenarios,82,0.44600000977516174
CMC200,scenarios,83,0.46700000762939453
CMC200,scenarios,84,0.46299999952316284
CMC200,scenarios,85,0.43799999356269836
CMC200,scenarios,86,0.49399998784065247
CMC200,scenarios,87,0.4320000112056732
CMC200,scenarios,88,0.45100000500679016
CMC200,scenarios,89,0.4129999876022339
CMC200,scenarios,90,0.43700000643730164
CMC200,scenarios,91,0.4429999887943268
CMC200,scenarios,92,0.4440000057220459
CMC200,scenarios,93,0.4129999876022339
CMC200,scenarios,94,0.4690000116825104
CMC200,scenarios,95,0.4410000145435333
CMC200,scenarios,96,0.4650000035762787
CMC200,scenarios,97,0.4339999854564667
CMC200,scenarios,98,0.44699999690055847
CMC200,scenarios,99,0.4569999873638153
CMC200,scenarios,100,0.4830000102519989
CMC200,scenarios,101,0.4699999988079071
CMC200,scenarios,102,0.45899999141693115
CMC200,scenarios,103,0.44699999690055847
CMC200,scenarios,104,0.4350000023841858
CMC200,scenarios,105,0.46399998664855957
CMC200,scenarios,106,0.4650000035762787
CMC200,scenarios,107,0.45100000500679016
CMC200,scenarios,108,0.4410000145435333
CMC200,scenarios,109,0.453000009059906
CMC200,scenarios,110,0.4359999895095825
CMC200,scenarios,111,0.4560000002384186
CMC200,scenarios,112,0.46299999952316284
CMC200,scenarios,113,0.45100000500679016
CMC200,scenarios,114,0.4569999873638153
CMC200,scenarios,115,0.4300000071525574
CMC200,scenarios,116,0.4449999928474426
CMC200,scenarios,117,0.4560000002384186
CMC200,scenarios,118,0.46000000834465027
CMC200,scenarios,119,0.45899999141693115
CMC200,scenarios,120,0.44699999690055847
CMC200,scenarios,121,0.45500001311302185
CMC200,scenarios,122,0.46700000762939453
CMC200,scenarios,123,0.4410000145435333
CMC200,scenarios,124,0.46799999475479126
CMC200,scenarios,125,0.4449999928474426
CMC200,scenarios,126,0.4449999928474426
CMC200,scenarios,127,0.46399998664855957
CMC200,scenarios,128,0.44200000166893005
CMC200,scenarios,129,0.44699999690055847
CMC200,scenarios,130,0.4230000078678131
CMC200,scenarios,131,0.4659999907016754
CMC200,scenarios,132,0.46299999952316284
CMC200,scenarios,133,0.4740000069141388
CMC200,scenarios,134,0.46700000762939453
CMC200,scenarios,135,0.4429999887943268
CMC200,scenarios,136,0.4320000112056732
CMC200,scenarios,137,0.4269999861717224
CMC200,scenarios,138,0.44200000166893005
CMC200,scenarios,139,0.4659999907016754
CMC200,scenarios,140,0.453000009059906
CMC200,scenarios,141,0.45500001311302185
CMC200,scenarios,142,0.47200000286102295
CMC200,scenarios,143,0.4449999928474426
CMC200,scenarios,144,0.44200000166893005
CMC200,scenarios,145,0.4490000009536743
CMC200,scenarios,146,0.46299999952316284
CMC200,scenarios,147,0.4480000138282776
CMC200,scenarios,148,0.45899999141693115
CMC200,scenarios,149,0.46399998664855957
CMC200,scenarios,150,0.44600000977516174
CMC200,scenarios,151,0.4560000002384186
CMC200,scenarios,152,0.45399999618530273
CMC200,scenarios,153,0.4359999895095825
CMC200,scenarios,154,0.4519999921321869
CMC200,scenarios,155,0.4580000042915344
CMC200,scenarios,156,0.4309999942779541
CMC200,scenarios,157,0.42399999499320984
CMC200,scenarios,158,0.45399999618530273
CMC200,scenarios,159,0.4560000002384186
CMC200,scenarios,160,0.4569999873638153
CMC200,scenarios,161,0.4490000009536743
CMC200,scenarios,162,0.453000009059906
CMC200,scenarios,163,0.4650000035762787
