asset,setup,t,mu_mix
CMC200,rollout,18,0.006325496360659599
CMC200,rollout,19,0.006325496360659599
CMC200,rollout,20,0.006325496360659599
CMC200,rollout,21,0.006325496360659599
CMC200,rollout,22,0.006325496360659599
CMC200,rollout,23,0.006325496360659599
CMC200,rollout,24,0.006325496360659599
CMC200,rollout,25,0.006325496360659599
CMC200,rollout,26,0.006325496360659599
CMC200,rollout,27,0.006325496360659599
CMC200,rollout,28,0.006325496360659599
CMC200,rollout,29,0.006325496360659599
CMC200,rollout,30,0.006325496360659599
CMC200,rollout,31,0.006325496360659599
CMC200,rollout,32,0.006325496360659599
CMC200,rollout,33,0.006325496360659599
CMC200,rollout,34,0.006325496360659599
CMC200,rollout,35,0.006325496360659599
CMC200,rollout,36,0.006325496360659599
CMC200,rollout,37,0.006325496360659599
CMC200,rollout,38,0.006325496360659599
CMC200,rollout,39,0.006325496360659599
CMC200,rollout,40,0.006325496360659599
CMC200,rollout,41,0.006325496360659599
CMC200,rollout,42,0.006325496360659599
CMC200,rollout,43,0.006325496360659599
CMC200,rollout,44,0.006325496360659599
CMC200,rollout,45,0.006325496360659599
CMC200,rollout,46,0.006325496360659599
CMC200,rollout,47,0.006325496360659599
CMC200,rollout,48,0.006325496360659599
CMC200,rollout,49,0.006325496360659599
CMC200,rollout,50,0.006325496360659599
CMC200,rollout,51,0.006325496360659599
CMC200,rollout,52,0.006325496360659599
CMC200,rollout,53,0.006325496360659599
CMC200,rollout,54,0.006325496360659599
CMC200,rollout,55,0.006325496360659599
CMC200,rollout,56,0.006325496360659599
CMC200,rollout,57,0.006325496360659599
CMC200,rollout,58,0.006325496360659599
CMC200,rollout,59,0.006325496360659599
CMC200,rollout,60,0.006325496360659599
CMC200,rollout,61,0.006325496360659599
CMC200,rollout,62,0.006325496360659599
CMC200,rollout,63,0.006325496360659599
CMC200,rollout,64,0.006325496360659599
CMC200,rollout,65,0.006325496360659599
CMC200,rollout,66,0.006325496360659599
CMC200,rollout,67,0.006325496360659599
CMC200,rollout,68,0.006325496360659599
CMC200,rollout,69,0.006325496360659599
CMC200,rollout,70,0.006325496360659599
CMC200,rollout,71,0.006325496360659599
CMC200,rollout,72,0.006325496360659599
CMC200,rollout,73,0.006325496360659599
CMC200,rollout,74,0.006325496360659599
CMC200,rollout,75,0.006325496360659599
CMC200,rollout,76,0.006325496360659599
CMC200,rollout,77,0.006325496360659599
CMC200,rollout,78,0.006325496360659599
CMC200,rollout,79,0.006325496360659599
CMC200,rollout,80,0.006325496360659599
CMC200,rollout,81,0.006325496360659599
CMC200,rollout,82,0.006325496360659599
CMC200,rollout,83,0.006325496360659599
CMC200,rollout,84,0.006325496360659599
CMC200,rollout,85,0.006325496360659599
CMC200,rollout,86,0.006325496360659599
CMC200,rollout,87,0.006325496360659599
CMC200,rollout,88,0.006325496360659599
CMC200,rollout,89,0.006325496360659599
CMC200,rollout,90,0.006325496360659599
CMC200,rollout,91,0.006325496360659599
CMC200,rollout,92,0.006325496360659599
CMC200,rollout,93,0.006325496360659599
CMC200,rollout,94,0.006325496360659599
CMC200,rollout,95,0.006325496360659599
CMC200,rollout,96,0.006325496360659599
CMC200,rollout,97,0.006325496360659599
CMC200,rollout,98,0.006325496360659599
CMC200,rollout,99,0.006325496360659599
CMC200,rollout,100,0.006325496360659599
CMC200,rollout,101,0.006325496360659599
CMC200,rollout,102,0.006325496360659599
CMC200,rollout,103,0.006325496360659599
CMC200,rollout,104,0.006325496360659599
CMC200,rollout,105,0.006325496360659599
CMC200,rollout,106,0.006325496360659599
CMC200,rollout,107,0.006325496360659599
CMC200,rollout,108,0.006325496360659599
CMC200,rollout,109,0.006325496360659599
CMC200,rollout,110,0.006325496360659599
CMC200,rollout,111,0.006325496360659599
CMC200,rollout,112,0.006325496360659599
CMC200,rollout,113,0.006325496360659599
CMC200,rollout,114,0.006325496360659599
CMC200,rollout,115,0.006325496360659599
CMC200,rollout,116,0.006325496360659599
CMC200,rollout,117,0.006325496360659599
CMC200,rollout,118,0.006325496360659599
CMC200,rollout,119,0.006325496360659599
CMC200,rollout,120,0.006325496360659599
CMC200,rollout,121,0.006325496360659599
CMC200,rollout,122,0.006325496360659599
CMC200,rollout,123,0.006325496360659599
CMC200,rollout,124,0.006325496360659599
CMC200,rollout,125,0.006325496360659599
CMC200,rollout,126,0.006325496360659599
CMC200,rollout,127,0.006325496360659599
CMC200,rollout,128,0.006325496360659599
CMC200,rollout,129,0.006325496360659599
CMC200,rollout,130,0.006325496360659599
CMC200,rollout,131,0.006325496360659599
CMC200,rollout,132,0.006325496360659599
CMC200,rollout,133,0.006325496360659599
CMC200,rollout,134,0.006325496360659599
CMC200,rollout,135,0.006325496360659599
CMC200,rollout,136,0.006325496360659599
CMC200,rollout,137,0.006325496360659599
CMC200,rollout,138,0.006325496360659599
CMC200,rollout,139,0.006325496360659599
CMC200,rollout,140,0.006325496360659599
CMC200,rollout,141,0.006325496360659599
CMC200,rollout,142,0.006325496360659599
CMC200,rollout,143,0.006325496360659599
CMC200,rollout,144,0.006325496360659599
CMC200,rollout,145,0.006325496360659599
CMC200,rollout,146,0.006325496360659599
CMC200,rollout,147,0.006325496360659599
CMC200,rollout,148,0.006325496360659599
CMC200,rollout,149,0.006325496360659599
CMC200,rollout,150,0.006325496360659599
CMC200,rollout,151,0.006325496360659599
CMC200,rollout,152,0.006325496360659599
CMC200,rollout,153,0.006325496360659599
CMC200,rollout,154,0.006325496360659599
CMC200,rollout,155,0.006325496360659599
CMC200,rollout,156,0.006325496360659599
CMC200,rollout,157,0.006325496360659599
CMC200,rollout,158,0.006325496360659599
CMC200,rollout,159,0.006325496360659599
CMC200,rollout,160,0.006325496360659599
CMC200,rollout,161,0.006325496360659599
CMC200,rollout,162,0.006325496360659599
CMC200,rollout,163,0.006325496360659599
CMC200,scenarios,1,0.006209059967659414
CMC200,scenarios,2,0.005906325299292803
CMC200,scenarios,3,0.005842284765094519
CMC200,scenarios,4,0.006133376504294574
CMC200,scenarios,5,0.006016939762048423
CMC200,scenarios,6,0.006022761110216379
CMC200,scenarios,7,0.006092623108997941
CMC200,scenarios,8,0.005929612438194454
CMC200,scenarios,9,0.006011117831803858
CMC200,scenarios,10,0.005935433902777731
CMC200,scenarios,11,0.005993652041070163
CMC200,scenarios,12,0.006127554108388722
CMC200,scenarios,13,0.005964542971923947
CMC200,scenarios,14,0.006040226900950074
CMC200,scenarios,15,0.006104267435148358
CMC200,scenarios,16,0.0059820086462423205
CMC200,scenarios,17,0.006098445039242506
CMC200,scenarios,18,0.005976186832413077
CMC200,scenarios,19,0.006005295435898006
CMC200,scenarios,20,0.006110088434070349
CMC200,scenarios,21,0.006168307038024068
CMC200,scenarios,22,0.0060285835061222315
CMC200,scenarios,23,0.006051870179362595
CMC200,scenarios,24,0.006046048831194639
CMC200,scenarios,25,0.00594707764685154
CMC200,scenarios,26,0.0060344054363667965
CMC200,scenarios,27,0.006121732294559479
CMC200,scenarios,28,0.005906325299292803
CMC200,scenarios,29,0.005877216113731265
CMC200,scenarios,30,0.006115910829976201
CMC200,scenarios,31,0.005964542971923947
CMC200,scenarios,32,0.0059878305764868855
CMC200,scenarios,33,0.00595872150734067
CMC200,scenarios,34,0.006104267435148358
CMC200,scenarios,35,0.006174128968268633
CMC200,scenarios,36,0.006040226900950074
CMC200,scenarios,37,0.006051870179362595
CMC200,scenarios,38,0.0060344054363667965
CMC200,scenarios,39,0.0059820086462423205
CMC200,scenarios,40,0.005877216113731265
CMC200,scenarios,41,0.006075158366002142
CMC200,scenarios,42,0.005917968577705324
CMC200,scenarios,43,0.006162485689856112
CMC200,scenarios,44,0.006110088434070349
CMC200,scenarios,45,0.006115910829976201
CMC200,scenarios,46,0.006063514039851725
CMC200,scenarios,47,0.006005295435898006
CMC200,scenarios,48,0.00606933597009629
CMC200,scenarios,49,0.006005295435898006
CMC200,scenarios,50,0.006145019899122417
CMC200,scenarios,51,0.005912147113122046
CMC200,scenarios,52,0.0060285835061222315
CMC200,scenarios,53,0.005952899577096105
CMC200,scenarios,54,0.006098445039242506
CMC200,scenarios,55,0.006156663177534938
CMC200,scenarios,56,0.005842284765094519
CMC200,scenarios,57,0.0062323472229763865
CMC200,scenarios,58,0.005917968577705324
CMC200,scenarios,59,0.006057692691683769
CMC200,scenarios,60,0.006011117831803858
CMC200,scenarios,61,0.006104267435148358
CMC200,scenarios,62,0.006098445039242506
CMC200,scenarios,63,0.005900503252632916
CMC200,scenarios,64,0.006046048831194639
CMC200,scenarios,65,0.0060344054363667965
CMC200,scenarios,66,0.005859750439412892
CMC200,scenarios,67,0.0059820086462423205
CMC200,scenarios,68,0.006168307038024068
CMC200,scenarios,69,0.0059878305764868855
CMC200,scenarios,70,0.005952899577096105
CMC200,scenarios,71,0.006011117831803858
CMC200,scenarios,72,0.005964542971923947
CMC200,scenarios,73,0.006040226900950074
CMC200,scenarios,74,0.0060344054363667965
CMC200,scenarios,75,0.006016939762048423
CMC200,scenarios,76,0.0060285835061222315
CMC200,scenarios,77,0.005842284765094519
CMC200,scenarios,78,0.005976186832413077
CMC200,scenarios,79,0.006016939762048423
CMC200,scenarios,80,0.006022761110216379
CMC200,scenarios,81,0.00606933597009629
CMC200,scenarios,82,0.006057692691683769
CMC200,scenarios,83,0.005935433902777731
CMC200,scenarios,84,0.00595872150734067
CMC200,scenarios,85,0.006104267435148358
CMC200,scenarios,86,0.005778245511464775
CMC200,scenarios,87,0.006139197503216565
CMC200,scenarios,88,0.0060285835061222315
CMC200,scenarios,89,0.0062498124316334724
CMC200,scenarios,90,0.006110088434070349
CMC200,scenarios,91,0.006075158366002142
CMC200,scenarios,92,0.00606933597009629
CMC200,scenarios,93,0.0062498124316334724
CMC200,scenarios,94,0.005923790507949889
CMC200,scenarios,95,0.006086801760829985
CMC200,scenarios,96,0.00594707764685154
CMC200,scenarios,97,0.006127554108388722
CMC200,scenarios,98,0.006051870179362595
CMC200,scenarios,99,0.005993652041070163
CMC200,scenarios,100,0.005842284765094519
CMC200,scenarios,101,0.005917968577705324
CMC200,scenarios,102,0.0059820086462423205
CMC200,scenarios,103,0.006051870179362595
CMC200,scenarios,104,0.006121732294559479
CMC200,scenarios,105,0.005952899577096105
CMC200,scenarios,106,0.00594707764685154
CMC200,scenarios,107,0.0060285835061222315
CMC200,scenarios,108,0.006086801760829985
CMC200,scenarios,109,0.006016939762048423
CMC200,scenarios,110,0.006115910829976201
CMC200,scenarios,111,0.005999474436976016
CMC200,scenarios,112,0.00595872150734067
CMC200,scenarios,113,0.0060285835061222315
CMC200,scenarios,114,0.005993652041070163
CMC200,scenarios,115,0.006150841363705695
CMC200,scenarios,116,0.006063514039851725
CMC200,scenarios,117,0.005999474436976016
CMC200,scenarios,118,0.005976186832413077
CMC200,scenarios,119,0.0059820086462423205
CMC200,scenarios,120,0.006051870179362595
CMC200,scenarios,121,0.006005295435898006
CMC200,scenarios,122,0.005935433902777731
CMC200,scenarios,123,0.006086801760829985
CMC200,scenarios,124,0.005929612438194454
CMC200,scenarios,125,0.006063514039851725
CMC200,scenarios,126,0.006063514039851725
CMC200,scenarios,127,0.005952899577096105
CMC200,scenarios,128,0.006080979364924133
CMC200,scenarios,129,0.006051870179362595
CMC200,scenarios,130,0.006191594293341041
CMC200,scenarios,131,0.005941256182268262
CMC200,scenarios,132,0.00595872150734067
CMC200,scenarios,133,0.005894681438803673
CMC200,scenarios,134,0.005935433902777731
CMC200,scenarios,135,0.006075158366002142
CMC200,scenarios,136,0.006139197503216565
CMC200,scenarios,137,0.006168307038024068
CMC200,scenarios,138,0.006080979364924133
CMC200,scenarios,139,0.005941256182268262
CMC200,scenarios,140,0.006016939762048423
CMC200,scenarios,141,0.006005295435898006
CMC200,scenarios,142,0.005906325299292803
CMC200,scenarios,143,0.006063514039851725
CMC200,scenarios,144,0.006080979364924133
CMC200,scenarios,145,0.006040226900950074
CMC200,scenarios,146,0.00595872150734067
CMC200,scenarios,147,0.006046048831194639
CMC200,scenarios,148,0.0059820086462423205
CMC200,scenarios,149,0.005952899577096105
CMC200,scenarios,150,0.006057692691683769
CMC200,scenarios,151,0.005999474436976016
CMC200,scenarios,152,0.006011117831803858
CMC200,scenarios,153,0.006115910829976201
CMC200,scenarios,154,0.006022761110216379
CMC200,scenarios,155,0.0059878305764868855
CMC200,scenarios,156,0.006145019899122417
CMC200,scenarios,157,0.006185772363096476
CMC200,scenarios,158,0.006011117831803858
CMC200,scenarios,159,0.005999474436976016
CMC200,scenarios,160,0.005993652041070163
CMC200,scenarios,161,0.006040226900950074
CMC200,scenarios,162,0.006016939762048423
CMC200,scenarios,163,0.00594707764685154
