asset,setup,t,mu_mix
SPX,pdf_aligned,72,0.001930684084072709
SPX,pdf_aligned,73,0.001930684084072709
SPX,pdf_aligned,74,0.001930684084072709
SPX,pdf_aligned,75,0.001930684084072709
SPX,pdf_aligned,76,0.001930684084072709
SPX,pdf_aligned,77,0.001930684084072709
SPX,pdf_aligned,78,0.001930684084072709
SPX,pdf_aligned,79,0.001930684084072709
SPX,pdf_aligned,80,0.001930684084072709
SPX,pdf_aligned,81,0.001930684084072709
SPX,pdf_aligned,82,0.001930684084072709
SPX,pdf_aligned,83,0.001930684084072709
SPX,pdf_aligned,84,0.001930684084072709
SPX,pdf_aligned,85,0.001930684084072709
SPX,pdf_aligned,86,0.001930684084072709
SPX,pdf_aligned,87,0.001930684084072709
SPX,pdf_aligned,88,0.001930684084072709
SPX,pdf_aligned,89,0.001930684084072709
SPX,pdf_aligned,90,0.001930684084072709
SPX,pdf_aligned,91,0.001930684084072709
SPX,pdf_aligned,92,0.001930684084072709
SPX,pdf_aligned,93,0.001930684084072709
SPX,pdf_aligned,94,0.001930684084072709
SPX,pdf_aligned,95,0.001930684084072709
SPX,pdf_aligned,96,0.001930684084072709
SPX,pdf_aligned,97,0.001930684084072709
SPX,pdf_aligned,98,0.001930684084072709
SPX,pdf_aligned,99,0.001930684084072709
SPX,pdf_aligned,100,0.001930684084072709
SPX,pdf_aligned,101,0.001930684084072709
SPX,pdf_aligned,102,0.001930684084072709
SPX,pdf_aligned,103,0.001930684084072709
SPX,pdf_aligned,104,0.001930684084072709
SPX,pdf_aligned,105,0.001930684084072709
SPX,pdf_aligned,106,0.001930684084072709
SPX,pdf_aligned,107,0.001930684084072709
SPX,pdf_aligned,108,0.001930684084072709
SPX,pdf_aligned,109,0.001930684084072709
SPX,pdf_aligned,110,0.001930684084072709
SPX,pdf_aligned,111,0.001930684084072709
SPX,pdf_aligned,112,0.001930684084072709
SPX,pdf_aligned,113,0.001930684084072709
SPX,pdf_aligned,114,0.001930684084072709
SPX,pdf_aligned,115,0.001930684084072709
SPX,pdf_aligned,116,0.001930684084072709
SPX,pdf_aligned,117,0.001930684084072709
SPX,pdf_aligned,118,0.001930684084072709
SPX,pdf_aligned,119,0.001930684084072709
SPX,pdf_aligned,120,0.001930684084072709
SPX,pdf_aligned,121,0.001930684084072709
SPX,pdf_aligned,122,0.001930684084072709
SPX,pdf_aligned,123,0.001930684084072709
SPX,pdf_aligned,124,0.001930684084072709
SPX,pdf_aligned,125,0.001930684084072709
SPX,pdf_aligned,126,0.001930684084072709
SPX,pdf_aligned,127,0.001930684084072709
SPX,pdf_aligned,128,0.001930684084072709
SPX,pdf_aligned,129,0.001930684084072709
SPX,pdf_aligned,130,0.001930684084072709
SPX,pdf_aligned,131,0.001930684084072709
SPX,pdf_aligned,132,0.001930684084072709
SPX,pdf_aligned,133,0.001930684084072709
SPX,pdf_aligned,134,0.001930684084072709
SPX,pdf_aligned,135,0.001930684084072709
SPX,pdf_aligned,136,0.001930684084072709
SPX,pdf_aligned,137,0.001930684084072709
SPX,pdf_aligned,138,0.001930684084072709
SPX,pdf_aligned,139,0.001930684084072709
SPX,pdf_aligned,140,0.001930684084072709
SPX,pdf_aligned,141,0.001930684084072709
SPX,pdf_aligned,142,0.001930684084072709
SPX,pdf_aligned,143,0.001930684084072709
SPX,pdf_aligned,144,0.001930684084072709
SPX,pdf_aligned,145,0.001930684084072709
SPX,pdf_aligned,146,0.001930684084072709
SPX,pdf_aligned,147,0.001930684084072709
SPX,pdf_aligned,148,0.001930684084072709
SPX,pdf_aligned,149,0.001930684084072709
SPX,pdf_aligned,150,0.001930684084072709
SPX,pdf_aligned,151,0.001930684084072709
SPX,pdf_aligned,152,0.001930684084072709
SPX,pdf_aligned,153,0.001930684084072709
SPX,pdf_aligned,154,0.001930684084072709
SPX,pdf_aligned,155,0.001930684084072709
SPX,pdf_aligned,156,0.001930684084072709
SPX,pdf_aligned,157,0.001930684084072709
SPX,pdf_aligned,158,0.001930684084072709
SPX,pdf_aligned,159,0.001930684084072709
SPX,pdf_aligned,160,0.001930684084072709
SPX,pdf_aligned,161,0.001930684084072709
SPX,pdf_aligned,162,0.001930684084072709
SPX,pdf_aligned,163,0.001930684084072709
CMC200,actual,1,0.004347628040704876
CMC200,actual,2,0.004347628040704876
CMC200,actual,3,0.004347628040704876
CMC200,actual,4,0.004347628040704876
CMC200,actual,5,0.004347628040704876
CMC200,actual,6,0.004347628040704876
CMC200,actual,7,0.004347628040704876
CMC200,actual,8,0.004347628040704876
CMC200,actual,9,0.004347628040704876
CMC200,actual,10,0.004347628040704876
CMC200,actual,11,0.004347628040704876
CMC200,actual,12,0.004347628040704876
CMC200,actual,13,0.004347628040704876
CMC200,actual,14,0.004347628040704876
CMC200,actual,15,0.004347628040704876
CMC200,actual,16,0.004347628040704876
CMC200,actual,17,0.004347628040704876
CMC200,actual,18,0.004347628040704876
CMC200,actual,19,0.004347628040704876
CMC200,actual,20,0.004347628040704876
CMC200,actual,21,0.004347628040704876
CMC200,actual,22,0.004347628040704876
CMC200,actual,23,0.004347628040704876
CMC200,actual,24,0.004347628040704876
CMC200,actual,25,0.004347628040704876
CMC200,actual,26,0.004347628040704876
CMC200,actual,27,0.004347628040704876
CMC200,actual,28,0.004347628040704876
CMC200,actual,29,0.004347628040704876
CMC200,actual,30,0.004347628040704876
CMC200,actual,31,0.004347628040704876
CMC200,actual,32,0.004347628040704876
CMC200,actual,33,0.004347628040704876
CMC200,actual,34,0.004347628040704876
CMC200,actual,35,0.004347628040704876
CMC200,actual,36,0.004347628040704876
CMC200,actual,37,0.004347628040704876
CMC200,actual,38,0.004347628040704876
CMC200,actual,39,0.004347628040704876
CMC200,actual,40,0.004347628040704876
CMC200,actual,41,0.004347628040704876
CMC200,actual,42,0.004347628040704876
CMC200,actual,43,0.004347628040704876
CMC200,actual,44,0.004347628040704876
CMC200,actual,45,0.004347628040704876
CMC200,actual,46,0.004347628040704876
CMC200,actual,47,0.004347628040704876
CMC200,actual,48,0.004347628040704876
CMC200,actual,49,0.004347628040704876
CMC200,actual,50,0.004347628040704876
CMC200,actual,51,0.004347628040704876
CMC200,actual,52,0.004347628040704876
CMC200,actual,53,0.004347628040704876
CMC200,actual,54,0.004347628040704876
CMC200,actual,55,0.004347628040704876
CMC200,actual,56,0.004347628040704876
CMC200,actual,57,0.004347628040704876
CMC200,actual,58,0.004347628040704876
CMC200,actual,59,0.004347628040704876
CMC200,actual,60,0.004347628040704876
CMC200,actual,61,0.004347628040704876
CMC200,actual,62,0.004347628040704876
CMC200,actual,63,0.0036413888446986675
CMC200,actual,64,0.004347628040704876
CMC200,actual,65,0.004347628040704876
CMC200,actual,66,0.0036413888446986675
CMC200,actual,67,0.004347628040704876
CMC200,actual,68,0.004347628040704876
CMC200,actual,69,0.0036413888446986675
CMC200,actual,70,0.0036413888446986675
CMC200,actual,71,0.004347628040704876
CMC200,actual,72,0.004347628040704876
CMC200,actual,73,0.004347628040704876
CMC200,actual,74,0.004347628040704876
CMC200,actual,75,0.004347628040704876
CMC200,actual,76,0.0036413888446986675
CMC200,actual,77,0.004347628040704876
CMC200,actual,78,0.004347628040704876
CMC200,actual,79,0.004347628040704876
CMC200,actual,80,0.004347628040704876
CMC200,actual,81,0.004347628040704876
CMC200,actual,82,0.004347628040704876
CMC200,actual,83,0.004347628040704876
CMC200,actual,84,0.004347628040704876
CMC200,actual,85,0.004347628040704876
CMC200,actual,86,0.004347628040704876
CMC200,actual,87,0.0036413888446986675
CMC200,actual,88,0.0036413888446986675
CMC200,actual,89,0.004347628040704876
CMC200,actual,90,0.0036413888446986675
CMC200,actual,91,0.0036413888446986675
CMC200,actual,92,0.0036413888446986675
CMC200,actual,93,0.0036413888446986675
CMC200,actual,94,0.0036413888446986675
CMC200,actual,95,0.004347628040704876
CMC200,actual,96,0.004347628040704876
CMC200,actual,97,0.0036413888446986675
CMC200,actual,98,0.004347628040704876
CMC200,actual,99,0.004347628040704876
CMC200,actual,100,0.004347628040704876
CMC200,actual,101,0.004347628040704876
CMC200,actual,102,0.0036413888446986675
CMC200,actual,103,0.0036413888446986675
CMC200,actual,104,0.0036413888446986675
CMC200,actual,105,0.004347628040704876
CMC200,actual,106,0.004347628040704876
CMC200,actual,107,0.004347628040704876
CMC200,actual,108,0.0036413888446986675
CMC200,actual,109,0.0036413888446986675
CMC200,actual,110,0.004347628040704876
CMC200,actual,111,0.004347628040704876
CMC200,actual,112,0.0036413888446986675
CMC200,actual,113,0.0036413888446986675
CMC200,actual,114,0.004347628040704876
CMC200,actual,115,0.0036413888446986675
CMC200,actual,116,0.0036413888446986675
CMC200,actual,117,0.0036413888446986675
CMC200,actual,118,0.004347628040704876
CMC200,actual,119,0.004347628040704876
CMC200,actual,120,0.0036413888446986675
CMC200,actual,121,0.004347628040704876
CMC200,actual,122,0.004347628040704876
CMC200,actual,123,0.0036413888446986675
CMC200,actual,124,0.004347628040704876
CMC200,actual,125,0.004347628040704876
CMC200,actual,126,0.004347628040704876
CMC200,actual,127,0.004347628040704876
CMC200,actual,128,0.004347628040704876
CMC200,actual,129,0.004347628040704876
CMC200,actual,130,0.0036413888446986675
CMC200,actual,131,0.004347628040704876
CMC200,actual,132,0.004347628040704876
CMC200,actual,133,0.004347628040704876
CMC200,actual,134,0.004347628040704876
CMC200,actual,135,0.004347628040704876
CMC200,actual,136,0.004347628040704876
CMC200,actual,137,0.004347628040704876
CMC200,actual,138,0.004347628040704876
CMC200,actual,139,0.004347628040704876
CMC200,actual,140,0.004347628040704876
CMC200,actual,141,0.004347628040704876
CMC200,actual,142,0.004347628040704876
CMC200,actual,143,0.0036413888446986675
CMC200,actual,144,0.0036413888446986675
CMC200,actual,145,0.0036413888446986675
CMC200,actual,146,0.004347628040704876
CMC200,actual,147,0.0036413888446986675
CMC200,actual,148,0.0036413888446986675
CMC200,actual,149,0.0036413888446986675
CMC200,actual,150,0.0036413888446986675
CMC200,actual,151,0.004347628040704876
CMC200,actual,152,0.004347628040704876
CMC200,actual,153,0.004347628040704876
CMC200,actual,154,0.0036413888446986675
CMC200,actual,155,0.004347628040704876
CMC200,actual,156,0.004347628040704876
CMC200,actual,157,0.004347628040704876
CMC200,actual,158,0.0036413888446986675
CMC200,actual,159,0.004347628040704876
CMC200,actual,160,0.004347628040704876
CMC200,actual,161,0.004347628040704876
CMC200,actual,162,0.004347628040704876
