grupo,id,corr
candidato,596,-0.0470256298390479
candidato,597,-0.040766267858969286
candidato,598,0.03063741580904426
candidato,599,-0.008412894661242601
candidato,600,-0.004650131441822301
candidato,601,0.06026641156675894
candidato,602,-0.11023808428973246
candidato,603,-0.05048717398899584
candidato,604,0.012998854892186466
candidato,605,0.0769359422089091
candidato,606,-0.06218800112271578
candidato,607,0.04071262642338205
candidato,608,-0.0192525448694516
candidato,609,-0.09432858907978664
candidato,610,0.06395542223492942
candidato,611,0.07213967813123608
candidato,612,-0.034305945998568836
candidato,613,0.11105444618007444
candidato,614,0.16167976062888945
candidato,615,0.014425051229255586
candidato,616,0.05939675548387502
candidato,617,0.13121359401949068
candidato,618,-0.004504321933592631
candidato,619,0.01679235485971374
candidato,620,0.17247771540803492
candidato,621,0.21243144331111996
candidato,622,-0.14955170746939492
candidato,623,0.045693211227312965
candidato,624,-0.05796205310152691
candidato,625,-0.21269231334548802
candidato,626,-0.12566337088031423
candidato,627,-0.01293125781055802
candidato,628,-0.18224022280702468
candidato,629,0.03377335482174306
candidato,630,0.04931804320218091
candidato,631,0.002798350286286052
candidato,632,0.007164359472505015
candidato,633,0.06923672239962284
candidato,634,-0.15754933573130728
candidato,635,-0.027943703848929084
candidato,636,-0.06038425657743963
candidato,637,-0.0602212729623237
candidato,638,-0.024042368139413357
candidato,639,-0.04049705275439718
candidato,640,-0.10552328150831607
candidato,641,0.021549775644256138
candidato,642,0.022205028508570226
candidato,643,0.06119650098085237
candidato,644,-0.11827034413662847
candidato,645,0.03501065451527604
candidato,646,-0.042178250448116905
candidato,647,0.18526890458168044
candidato,648,0.04128881860620624
candidato,649,-0.016830153118474963
candidato,650,0.06661189199987544
candidato,651,-0.10198444325160191
candidato,652,-0.07813777596104005
candidato,653,-0.06468118472858733
candidato,654,-0.0073178398189825
candidato,655,0.04979715878861081
candidato,656,-0.09119832358634801
candidato,657,-0.09587321400682719
candidato,658,0.054636777455588446
candidato,659,0.09553790621538792
candidato,660,-0.06187990973460028
candidato,661,-0.03732939676949915
candidato,662,0.01814620126630859
candidato,663,0.24345891788632662
candidato,664,-0.006787733884314718
candidato,665,-0.020896702862904407
candidato,666,0.1128960294182296
candidato,667,-0.15984157209667596
candidato,668,0.04448306480125969
candidato,669,0.034516870464437154
candidato,670,0.00714306252010765
candidato,671,0.16603430606658562
candidato,672,-0.00023896205170917116
