asset,lambda,m,label,t,w
SPX,1.8,0.01,high_lambda_low_m,120,0.6022683774322501
SPX,1.8,0.01,high_lambda_low_m,121,0.9902219954830026
SPX,1.8,0.01,high_lambda_low_m,122,0.8156534286613865
SPX,1.8,0.01,high_lambda_low_m,123,0.6130168591043416
SPX,1.8,0.01,high_lambda_low_m,124,0.6329334137060999
SPX,1.8,0.01,high_lambda_low_m,125,0.7226413459382431
SPX,1.8,0.01,high_lambda_low_m,126,0.74064643209362
SPX,1.8,0.01,high_lambda_low_m,127,0.7757940805806034
SPX,1.8,0.01,high_lambda_low_m,128,0.702114503727557
SPX,1.8,0.01,high_lambda_low_m,129,0.847661330869229
SPX,1.8,0.01,high_lambda_low_m,130,0.9408993001926934
SPX,1.8,0.01,high_lambda_low_m,131,0.7964972952875702
SPX,1.8,0.01,high_lambda_low_m,132,0.861850470514694
SPX,1.8,0.01,high_lambda_low_m,133,0.661684112042413
SPX,1.8,0.01,high_lambda_low_m,134,0.7715038701967933
SPX,1.8,0.01,high_lambda_low_m,135,0.8739611238556484
SPX,1.8,0.01,high_lambda_low_m,136,0.9204253030436069
SPX,1.8,0.01,high_lambda_low_m,137,0.8276926230109916
SPX,1.8,0.01,high_lambda_low_m,138,0.8509896362877626
SPX,1.8,0.01,high_lambda_low_m,139,0.7663342613713924
SPX,1.8,0.01,high_lambda_low_m,140,0.7513881616936211
SPX,1.8,0.01,high_lambda_low_m,141,0.9132403267253849
SPX,1.8,0.01,high_lambda_low_m,142,0.6822784721285782
SPX,1.8,0.01,high_lambda_low_m,143,0.7010499107213667
SPX,1.8,0.01,high_lambda_low_m,144,0.806006016184119
SPX,1.8,0.01,high_lambda_low_m,145,0.7011682181280707
SPX,1.8,0.01,high_lambda_low_m,146,0.7843659487081014
SPX,1.8,0.01,high_lambda_low_m,147,0.7843671793245981
SPX,1.8,0.01,high_lambda_low_m,148,0.7675921904555164
SPX,1.8,0.01,high_lambda_low_m,149,0.8014011592717624
SPX,1.8,0.01,high_lambda_low_m,150,0.7626257117348183
SPX,1.8,0.01,high_lambda_low_m,151,0.7772461424617837
SPX,1.8,0.01,high_lambda_low_m,152,0.9204711657273215
SPX,1.8,0.01,high_lambda_low_m,153,0.7905278467569924
SPX,1.8,0.01,high_lambda_low_m,154,0.9999999828648874
SPX,1.8,0.01,high_lambda_low_m,155,0.8120881332622708
SPX,1.8,0.01,high_lambda_low_m,156,0.8120902803117769
SPX,1.8,0.01,high_lambda_low_m,157,0.8321384967579125
SPX,1.8,0.01,high_lambda_low_m,158,0.9192329514767136
SPX,1.8,0.01,high_lambda_low_m,159,0.9749364730140937
SPX,1.8,0.01,high_lambda_low_m,160,0.7711330722277216
SPX,1.8,0.01,high_lambda_low_m,161,0.7994271117127689
SPX,1.8,0.01,high_lambda_low_m,162,0.8772230449670011
SPX,1.8,0.01,high_lambda_low_m,163,0.7922250108235117
SPX,1.8,0.5,high_lambda_high_m,1,0.6838263581484363
SPX,1.8,0.5,high_lambda_high_m,2,0.6838321558896825
SPX,1.8,0.5,high_lambda_high_m,3,0.6838321529823217
SPX,1.8,0.5,high_lambda_high_m,4,0.6838321595957497
SPX,1.8,0.5,high_lambda_high_m,5,0.6838321594030264
SPX,1.8,0.5,high_lambda_high_m,6,0.6838322388948891
SPX,1.8,0.5,high_lambda_high_m,7,0.7108449053675662
SPX,1.8,0.5,high_lambda_high_m,8,0.7108443672793652
SPX,1.8,0.5,high_lambda_high_m,9,0.7108443557007945
SPX,1.8,0.5,high_lambda_high_m,10,0.7108400757675362
SPX,1.8,0.5,high_lambda_high_m,11,0.7108399538271926
SPX,1.8,0.5,high_lambda_high_m,12,0.7108399363991899
SPX,1.8,0.5,high_lambda_high_m,13,0.7108399100125429
SPX,1.8,0.5,high_lambda_high_m,14,0.7108399121388962
SPX,1.8,0.5,high_lambda_high_m,15,0.7108399121947504
SPX,1.8,0.5,high_lambda_high_m,16,0.7108399168397308
SPX,1.8,0.5,high_lambda_high_m,17,0.7108400795459012
SPX,1.8,0.5,high_lambda_high_m,18,0.7117929922643793
SPX,1.8,0.5,high_lambda_high_m,19,0.7117929966746399
SPX,1.8,0.5,high_lambda_high_m,20,0.7117930149944895
SPX,1.8,0.5,high_lambda_high_m,21,0.713396145531952
SPX,1.8,0.5,high_lambda_high_m,22,0.8198130142596839
SPX,1.8,0.5,high_lambda_high_m,23,0.8198130212192619
SPX,1.8,0.5,high_lambda_high_m,24,0.819813018108012
SPX,1.8,0.5,high_lambda_high_m,25,0.8198130303398089
SPX,1.8,0.5,high_lambda_high_m,26,0.8198130301494543
SPX,1.8,0.5,high_lambda_high_m,27,0.8022496922921715
SPX,1.8,0.5,high_lambda_high_m,28,0.8022496990514327
SPX,1.8,0.5,high_lambda_high_m,29,0.8022496678022789
SPX,1.8,0.5,high_lambda_high_m,30,0.8067050192270078
SPX,1.8,0.5,high_lambda_high_m,31,0.8067050402974303
SPX,1.8,0.5,high_lambda_high_m,32,0.8067049390534465
SPX,1.8,0.5,high_lambda_high_m,33,0.8067049082117833
SPX,1.8,0.5,high_lambda_high_m,34,0.8067049049104115
SPX,1.8,0.5,high_lambda_high_m,35,0.7575774421005248
SPX,1.8,0.5,high_lambda_high_m,36,0.7575774453217551
SPX,1.8,0.5,high_lambda_high_m,37,0.7575774449978844
SPX,1.8,0.5,high_lambda_high_m,38,0.757577451943615
SPX,1.8,0.5,high_lambda_high_m,39,0.7575774635396108
SPX,1.8,0.5,high_lambda_high_m,40,0.7575775442891333
SPX,1.8,0.5,high_lambda_high_m,41,0.7588244626684201
SPX,1.8,0.5,high_lambda_high_m,42,0.7588244665646368
SPX,1.8,0.5,high_lambda_high_m,43,0.7588244744976544
SPX,1.8,0.5,high_lambda_high_m,44,0.8353009491396421
SPX,1.8,0.5,high_lambda_high_m,45,0.8353011667209684
SPX,1.8,0.5,high_lambda_high_m,46,0.8143944043687676
SPX,1.8,0.5,high_lambda_high_m,47,0.8143944056541086
SPX,1.8,0.5,high_lambda_high_m,48,0.8143944042672743
SPX,1.8,0.5,high_lambda_high_m,49,0.7590583826554014
SPX,1.8,0.5,high_lambda_high_m,50,0.7590583842098891
SPX,1.8,0.5,high_lambda_high_m,51,0.7590583956571471
SPX,1.8,0.5,high_lambda_high_m,52,0.7590583993759913
SPX,1.8,0.5,high_lambda_high_m,53,0.7590584062393861
SPX,1.8,0.5,high_lambda_high_m,54,0.7990969157509735
SPX,1.8,0.5,high_lambda_high_m,55,0.7990969200862454
SPX,1.8,0.5,high_lambda_high_m,56,0.7991066643393452
SPX,1.8,0.5,high_lambda_high_m,57,0.7991066691330427
SPX,1.8,0.5,high_lambda_high_m,58,0.813795120476508
SPX,1.8,0.5,high_lambda_high_m,59,0.8137951316851967
SPX,1.8,0.5,high_lambda_high_m,60,0.8137951357778755
SPX,1.8,0.5,high_lambda_high_m,61,0.813799495442171
SPX,1.8,0.5,high_lambda_high_m,62,0.8137994932533207
SPX,1.8,0.5,high_lambda_high_m,63,0.8137994913529373
SPX,1.8,0.5,high_lambda_high_m,64,0.8137994872711535
SPX,1.8,0.5,high_lambda_high_m,65,0.8137994791032034
SPX,1.8,0.5,high_lambda_high_m,66,0.8137994671454273
SPX,1.8,0.5,high_lambda_high_m,67,0.8137994713378944
SPX,1.8,0.5,high_lambda_high_m,68,0.8137994674982878
SPX,1.8,0.5,high_lambda_high_m,69,0.8137994658523025
SPX,1.8,0.5,high_lambda_high_m,70,0.7398543787253596
SPX,1.8,0.5,high_lambda_high_m,71,0.7398543654869774
SPX,1.8,0.5,high_lambda_high_m,72,0.7398543694951785
SPX,1.8,0.5,high_lambda_high_m,73,0.740106719524073
SPX,1.8,0.5,high_lambda_high_m,74,0.7329534364875023
SPX,1.8,0.5,high_lambda_high_m,75,0.7329534456579896
SPX,1.8,0.5,high_lambda_high_m,76,0.7329534395024704
SPX,1.8,0.5,high_lambda_high_m,77,0.9369303204491299
SPX,1.8,0.5,high_lambda_high_m,78,0.936930325443062
SPX,1.8,0.5,high_lambda_high_m,79,0.9369303292782869
SPX,1.8,0.5,high_lambda_high_m,80,0.9369303010979225
SPX,1.8,0.5,high_lambda_high_m,81,0.9325630369235822
SPX,1.8,0.5,high_lambda_high_m,82,0.9104601438888884
SPX,1.8,0.5,high_lambda_high_m,83,0.7793716812735227
SPX,1.8,0.5,high_lambda_high_m,84,0.7793716799990896
SPX,1.8,0.5,high_lambda_high_m,85,0.7793716789522934
SPX,1.8,0.5,high_lambda_high_m,86,0.7793716728304585
SPX,1.8,0.5,high_lambda_high_m,87,0.7793716667482392
SPX,1.8,0.5,high_lambda_high_m,88,0.7793716666733908
SPX,1.8,0.5,high_lambda_high_m,89,0.7693670850814378
SPX,1.8,0.5,high_lambda_high_m,90,0.7693670927086614
SPX,1.8,0.5,high_lambda_high_m,91,0.7697559332517139
SPX,1.8,0.5,high_lambda_high_m,92,0.7697559952463284
SPX,1.8,0.5,high_lambda_high_m,93,0.7907074710944532
SPX,1.8,0.5,high_lambda_high_m,94,0.7907074878455099
SPX,1.8,0.5,high_lambda_high_m,95,0.7907075030596982
SPX,1.8,0.5,high_lambda_high_m,96,0.8532468992816158
SPX,1.8,0.5,high_lambda_high_m,97,0.8675497331772616
SPX,1.8,0.5,high_lambda_high_m,98,0.8675497319834791
SPX,1.8,0.5,high_lambda_high_m,99,0.8675497407810687
SPX,1.8,0.5,high_lambda_high_m,100,0.8675496919630944
SPX,1.8,0.5,high_lambda_high_m,101,0.8440386943730196
SPX,1.8,0.5,high_lambda_high_m,102,0.8440386917578092
SPX,1.8,0.5,high_lambda_high_m,103,0.8440386943615226
SPX,1.8,0.5,high_lambda_high_m,104,0.8440386176196175
SPX,1.8,0.5,high_lambda_high_m,105,0.8368131662641789
SPX,1.8,0.5,high_lambda_high_m,106,0.8368131437271931
SPX,1.8,0.5,high_lambda_high_m,107,0.836813142070359
SPX,1.8,0.5,high_lambda_high_m,108,0.8368131381892356
SPX,1.8,0.5,high_lambda_high_m,109,0.8368131754751181
SPX,1.8,0.5,high_lambda_high_m,110,0.8368131843158958
SPX,1.8,0.5,high_lambda_high_m,111,0.8368131609153315
SPX,1.8,0.5,high_lambda_high_m,112,0.8344880926670617
SPX,1.8,0.5,high_lambda_high_m,113,0.8344880831403563
SPX,1.8,0.5,high_lambda_high_m,114,0.8344880824992472
SPX,1.8,0.5,high_lambda_high_m,115,0.8344880843866114
SPX,1.8,0.5,high_lambda_high_m,116,0.8344880883954441
SPX,1.8,0.5,high_lambda_high_m,117,0.7804264843993517
SPX,1.8,0.5,high_lambda_high_m,118,0.7804264790677805
SPX,1.8,0.5,high_lambda_high_m,119,0.7804264820337136
SPX,1.8,0.5,high_lambda_high_m,120,0.7804264727385851
SPX,1.8,0.5,high_lambda_high_m,121,0.7804267546920118
SPX,1.8,0.5,high_lambda_high_m,122,0.7804267346474285
SPX,1.8,0.5,high_lambda_high_m,123,0.7363569981044428
SPX,1.8,0.5,high_lambda_high_m,124,0.7363569987334869
SPX,1.8,0.5,high_lambda_high_m,125,0.7363570712663802
SPX,1.8,0.5,high_lambda_high_m,126,0.739777778896132
SPX,1.8,0.5,high_lambda_high_m,127,0.7399096230600037
SPX,1.8,0.5,high_lambda_high_m,128,0.7399096478500545
SPX,1.8,0.5,high_lambda_high_m,129,0.8113481384046328
SPX,1.8,0.5,high_lambda_high_m,130,0.8113481591154427
SPX,1.8,0.5,high_lambda_high_m,131,0.8113481515665288
SPX,1.8,0.5,high_lambda_high_m,132,0.8113481475970516
SPX,1.8,0.5,high_lambda_high_m,133,0.8113481248066722
SPX,1.8,0.5,high_lambda_high_m,134,0.8113481385857292
SPX,1.8,0.5,high_lambda_high_m,135,0.8113482582567374
SPX,1.8,0.5,high_lambda_high_m,136,0.8113482646334259
SPX,1.8,0.5,high_lambda_high_m,137,0.8113482553960901
SPX,1.8,0.5,high_lambda_high_m,138,0.811348241683085
SPX,1.8,0.5,high_lambda_high_m,139,0.8062729388274964
SPX,1.8,0.5,high_lambda_high_m,140,0.8062729211566454
SPX,1.8,0.5,high_lambda_high_m,141,0.8062729192018995
SPX,1.8,0.5,high_lambda_high_m,142,0.7802328621578124
SPX,1.8,0.5,high_lambda_high_m,143,0.7802328616837536
SPX,1.8,0.5,high_lambda_high_m,144,0.7802328800472258
SPX,1.8,0.5,high_lambda_high_m,145,0.780232889714025
SPX,1.8,0.5,high_lambda_high_m,146,0.780243097003848
SPX,1.8,0.5,high_lambda_high_m,147,0.7802447031960339
SPX,1.8,0.5,high_lambda_high_m,148,0.7802450792972108
SPX,1.8,0.5,high_lambda_high_m,149,0.780380387544024
SPX,1.8,0.5,high_lambda_high_m,150,0.7803804922148864
SPX,1.8,0.5,high_lambda_high_m,151,0.7803914076219092
SPX,1.8,0.5,high_lambda_high_m,152,0.8579374550381761
SPX,1.8,0.5,high_lambda_high_m,153,0.8579374678754416
SPX,1.8,0.5,high_lambda_high_m,154,0.8585378073090125
SPX,1.8,0.5,high_lambda_high_m,155,0.8585378111662965
SPX,1.8,0.5,high_lambda_high_m,156,0.8585378126661369
SPX,1.8,0.5,high_lambda_high_m,157,0.8585378186038629
SPX,1.8,0.5,high_lambda_high_m,158,0.8585378292331676
SPX,1.8,0.5,high_lambda_high_m,159,0.8585378298365131
SPX,1.8,0.5,high_lambda_high_m,160,0.8392544529409501
SPX,1.8,0.5,high_lambda_high_m,161,0.839254447110748
SPX,1.8,0.5,high_lambda_high_m,162,0.8392544465133748
SPX,1.8,0.5,high_lambda_high_m,163,0.8392544403410453
CMC200,0.3,0.01,low_lambda_low_m,1,0.7784282942444659
CMC200,0.3,0.01,low_lambda_low_m,2,0.11768247715960942
CMC200,0.3,0.01,low_lambda_low_m,3,0.9999999776083482
CMC200,0.3,0.01,low_lambda_low_m,4,0.7284540428866162
CMC200,0.3,0.01,low_lambda_low_m,5,0.9999999857320984
CMC200,0.3,0.01,low_lambda_low_m,6,0.9999995373865992
CMC200,0.3,0.01,low_lambda_low_m,7,3.6528736291917244e-08
CMC200,0.3,0.01,low_lambda_low_m,8,0.9999998750397292
CMC200,0.3,0.01,low_lambda_low_m,9,0.49760278846586486
CMC200,0.3,0.01,low_lambda_low_m,10,0.895770730204192
CMC200,0.3,0.01,low_lambda_low_m,11,0.8987479153583271
CMC200,0.3,0.01,low_lambda_low_m,12,0.7571004140676918
CMC200,0.3,0.01,low_lambda_low_m,13,0.9999999745830256
CMC200,0.3,0.01,low_lambda_low_m,14,0.7480238968518839
CMC200,0.3,0.01,low_lambda_low_m,15,0.9999990967426607
CMC200,0.3,0.01,low_lambda_low_m,16,0.9999999609614794
CMC200,0.3,0.01,low_lambda_low_m,17,0.9623013628425539
CMC200,0.3,0.01,low_lambda_low_m,18,0.09114039230924184
CMC200,0.3,0.01,low_lambda_low_m,19,0.9999999423737532
CMC200,0.3,0.01,low_lambda_low_m,20,0.9999998647018381
CMC200,0.3,0.01,low_lambda_low_m,21,0.6759277874386562
CMC200,0.3,0.01,low_lambda_low_m,22,4.479690687288225e-08
CMC200,0.3,0.01,low_lambda_low_m,23,3.690738878242395e-08
CMC200,0.3,0.01,low_lambda_low_m,24,0.7152737556745844
CMC200,0.3,0.01,low_lambda_low_m,25,4.6148464343289655e-08
CMC200,0.3,0.01,low_lambda_low_m,26,3.063459965526851e-08
CMC200,0.3,0.01,low_lambda_low_m,27,0.999999877820589
CMC200,0.3,0.01,low_lambda_low_m,28,7.204086329340883e-08
CMC200,0.3,0.01,low_lambda_low_m,29,0.9999999773568292
CMC200,0.3,0.01,low_lambda_low_m,30,0.0007488207555227892
CMC200,0.3,0.01,low_lambda_low_m,31,1.2999055359406016e-08
CMC200,0.3,0.01,low_lambda_low_m,32,0.34430445946762356
CMC200,0.3,0.01,low_lambda_low_m,33,0.5188341566972953
CMC200,0.3,0.01,low_lambda_low_m,34,2.0356923382168436e-07
CMC200,0.3,0.01,low_lambda_low_m,35,0.9999999696699772
CMC200,0.3,0.01,low_lambda_low_m,36,0.2930504985647796
CMC200,0.3,0.01,low_lambda_low_m,37,0.8046657020468823
CMC200,0.3,0.01,low_lambda_low_m,38,0.6486401839966202
CMC200,0.3,0.01,low_lambda_low_m,39,0.7441331264152169
CMC200,0.3,0.01,low_lambda_low_m,40,0.7133759253578275
CMC200,0.3,0.01,low_lambda_low_m,41,0.0004746312620803781
CMC200,0.3,0.01,low_lambda_low_m,42,0.783369779090801
CMC200,0.3,0.01,low_lambda_low_m,43,0.9999968581283535
CMC200,0.3,0.01,low_lambda_low_m,44,0.12186497001927077
CMC200,0.3,0.01,low_lambda_low_m,45,8.1381778607035e-09
CMC200,0.3,0.01,low_lambda_low_m,46,0.8635332197153097
CMC200,0.3,0.01,low_lambda_low_m,47,0.07477342800796366
CMC200,0.3,0.01,low_lambda_low_m,48,4.514030790864146e-08
CMC200,0.3,0.01,low_lambda_low_m,49,0.999999928479508
CMC200,0.3,0.01,low_lambda_low_m,50,0.7518527334262923
CMC200,0.3,0.01,low_lambda_low_m,51,0.3357185761169449
CMC200,0.3,0.01,low_lambda_low_m,52,0.7150810178705819
CMC200,0.3,0.01,low_lambda_low_m,53,0.926005352406491
CMC200,0.3,0.01,low_lambda_low_m,54,7.13056395602516e-08
CMC200,0.3,0.01,low_lambda_low_m,55,0.8074258144612607
CMC200,0.3,0.01,low_lambda_low_m,56,5.853840739219493e-08
CMC200,0.3,0.01,low_lambda_low_m,57,0.7841550606512486
CMC200,0.3,0.01,low_lambda_low_m,58,1.0512137319366687e-07
CMC200,0.3,0.01,low_lambda_low_m,59,2.850744795057159e-06
CMC200,0.3,0.01,low_lambda_low_m,60,0.8637714529111381
CMC200,0.3,0.01,low_lambda_low_m,61,1.3787700571641295e-08
CMC200,0.3,0.01,low_lambda_low_m,62,2.1398088681860176e-07
CMC200,0.3,0.01,low_lambda_low_m,63,0.5148346349112214
CMC200,0.3,0.01,low_lambda_low_m,64,2.049699958644465e-07
CMC200,0.3,0.01,low_lambda_low_m,65,0.11484216012673018
CMC200,0.3,0.01,low_lambda_low_m,66,0.746816500768455
CMC200,0.3,0.01,low_lambda_low_m,67,5.8286574764916214e-08
CMC200,0.3,0.01,low_lambda_low_m,68,0.3071956883187507
CMC200,0.3,0.01,low_lambda_low_m,69,2.5947503717541183e-08
CMC200,0.3,0.01,low_lambda_low_m,70,0.9394612413896837
CMC200,0.3,0.01,low_lambda_low_m,71,0.9999999644828262
CMC200,0.3,0.01,low_lambda_low_m,72,0.9999999148158795
CMC200,0.3,0.01,low_lambda_low_m,73,3.8855622401601103e-08
CMC200,0.3,0.01,low_lambda_low_m,74,0.9999999790893378
CMC200,0.3,0.01,low_lambda_low_m,75,0.06484640016146727
CMC200,0.3,0.01,low_lambda_low_m,76,0.9999999635280765
CMC200,0.3,0.01,low_lambda_low_m,77,2.0764570358217317e-08
CMC200,0.3,0.01,low_lambda_low_m,78,2.1322758446916904e-08
CMC200,0.3,0.01,low_lambda_low_m,79,8.451256422846791e-09
CMC200,0.3,0.01,low_lambda_low_m,80,1.6075892966427267e-08
CMC200,0.3,0.01,low_lambda_low_m,81,1.804472952915548e-08
CMC200,0.3,0.01,low_lambda_low_m,82,4.116202393381286e-08
CMC200,0.3,0.01,low_lambda_low_m,83,0.9479623909038051
CMC200,0.3,0.01,low_lambda_low_m,84,0.43887997160128767
CMC200,0.3,0.01,low_lambda_low_m,85,0.14526333057928134
CMC200,0.3,0.01,low_lambda_low_m,86,0.2787946073681599
CMC200,0.3,0.01,low_lambda_low_m,87,0.7464344869915727
CMC200,0.3,0.01,low_lambda_low_m,88,5.550206818702998e-08
CMC200,0.3,0.01,low_lambda_low_m,89,0.9999999590438132
CMC200,0.3,0.01,low_lambda_low_m,90,0.9474872650515431
CMC200,0.3,0.01,low_lambda_low_m,91,0.33753702450830037
CMC200,0.3,0.01,low_lambda_low_m,92,0.6338865982751326
CMC200,0.3,0.01,low_lambda_low_m,93,0.12979914156435715
CMC200,0.3,0.01,low_lambda_low_m,94,0.4574245392652851
CMC200,0.3,0.01,low_lambda_low_m,95,0.6362562949065331
CMC200,0.3,0.01,low_lambda_low_m,96,2.6953161458512044e-07
CMC200,0.3,0.01,low_lambda_low_m,97,1.1312122633865812e-08
CMC200,0.3,0.01,low_lambda_low_m,98,0.2797577151533049
CMC200,0.3,0.01,low_lambda_low_m,99,1.1594214749511926e-08
CMC200,0.3,0.01,low_lambda_low_m,100,9.799994013536852e-08
CMC200,0.3,0.01,low_lambda_low_m,101,0.5523186485635329
CMC200,0.3,0.01,low_lambda_low_m,102,0.26844779918728123
CMC200,0.3,0.01,low_lambda_low_m,103,1.50132206435992e-08
CMC200,0.3,0.01,low_lambda_low_m,104,3.736878992962678e-06
CMC200,0.3,0.01,low_lambda_low_m,105,0.3430509027531802
CMC200,0.3,0.01,low_lambda_low_m,106,0.5616484422033242
CMC200,0.3,0.01,low_lambda_low_m,107,0.0818742509026021
CMC200,0.3,0.01,low_lambda_low_m,108,0.7982253874394156
CMC200,0.3,0.01,low_lambda_low_m,109,6.744751328948904e-08
CMC200,0.3,0.01,low_lambda_low_m,110,1.3973020936055536e-08
CMC200,0.3,0.01,low_lambda_low_m,111,1.8506843976363462e-07
CMC200,0.3,0.01,low_lambda_low_m,112,0.4335206678938788
CMC200,0.3,0.01,low_lambda_low_m,113,0.43362419017585785
CMC200,0.3,0.01,low_lambda_low_m,114,0.25061700652224456
CMC200,0.3,0.01,low_lambda_low_m,115,0.24871057498235533
CMC200,0.3,0.01,low_lambda_low_m,116,1.2509924028781743e-08
CMC200,0.3,0.01,low_lambda_low_m,117,0.9547292003637865
CMC200,0.3,0.01,low_lambda_low_m,118,0.8761177790672319
CMC200,0.3,0.01,low_lambda_low_m,119,4.090929255323348e-06
CMC200,0.3,0.01,low_lambda_low_m,120,0.9999999532303196
CMC200,0.3,0.01,low_lambda_low_m,121,2.1342842621851452e-08
CMC200,0.3,0.01,low_lambda_low_m,122,0.3585681096389078
CMC200,0.3,0.01,low_lambda_low_m,123,0.9999999745961797
CMC200,0.3,0.01,low_lambda_low_m,124,0.9999999704815018
CMC200,0.3,0.01,low_lambda_low_m,125,0.7308738402185266
CMC200,0.3,0.01,low_lambda_low_m,126,0.5950308636535688
CMC200,0.3,0.01,low_lambda_low_m,127,0.465247666225634
CMC200,0.3,0.01,low_lambda_low_m,128,0.762597528306655
CMC200,0.3,0.01,low_lambda_low_m,129,7.123033837780454e-05
CMC200,0.3,0.01,low_lambda_low_m,130,1.6690194494747062e-08
CMC200,0.3,0.01,low_lambda_low_m,131,0.31733519188312315
CMC200,0.3,0.01,low_lambda_low_m,132,9.956301799062013e-08
CMC200,0.3,0.01,low_lambda_low_m,133,0.992328903434846
CMC200,0.3,0.01,low_lambda_low_m,134,0.41912039778172683
CMC200,0.3,0.01,low_lambda_low_m,135,9.114755600758941e-08
CMC200,0.3,0.01,low_lambda_low_m,136,2.541255159650464e-08
CMC200,0.3,0.01,low_lambda_low_m,137,0.24098096455127313
CMC200,0.3,0.01,low_lambda_low_m,138,3.927962831471322e-07
CMC200,0.3,0.01,low_lambda_low_m,139,0.6025515981574809
CMC200,0.3,0.01,low_lambda_low_m,140,0.6025959235457411
CMC200,0.3,0.01,low_lambda_low_m,141,2.9405902528120497e-08
CMC200,0.3,0.01,low_lambda_low_m,142,0.9999972865401693
CMC200,0.3,0.01,low_lambda_low_m,143,0.8798195468645296
CMC200,0.3,0.01,low_lambda_low_m,144,0.2128477215745754
CMC200,0.3,0.01,low_lambda_low_m,145,0.8302794797203225
CMC200,0.3,0.01,low_lambda_low_m,146,0.3839740418529701
CMC200,0.3,0.01,low_lambda_low_m,147,0.3839741663434458
CMC200,0.3,0.01,low_lambda_low_m,148,0.4479495542374569
CMC200,0.3,0.01,low_lambda_low_m,149,0.31662264923516664
CMC200,0.3,0.01,low_lambda_low_m,150,0.44103085758138794
CMC200,0.3,0.01,low_lambda_low_m,151,0.5568331412738815
CMC200,0.3,0.01,low_lambda_low_m,152,1.9051353077451197e-08
CMC200,0.3,0.01,low_lambda_low_m,153,0.32290882386020914
CMC200,0.3,0.01,low_lambda_low_m,154,8.979899945725066e-09
CMC200,0.3,0.01,low_lambda_low_m,155,0.24284101187602153
CMC200,0.3,0.01,low_lambda_low_m,156,0.2586528934464148
CMC200,0.3,0.01,low_lambda_low_m,157,0.1376682244498167
CMC200,0.3,0.01,low_lambda_low_m,158,3.513319754187485e-08
CMC200,0.3,0.01,low_lambda_low_m,159,1.504602217709589e-08
CMC200,0.3,0.01,low_lambda_low_m,160,0.49155592237287515
CMC200,0.3,0.01,low_lambda_low_m,161,0.3824971197878707
CMC200,0.3,0.01,low_lambda_low_m,162,9.489405079063659e-08
CMC200,0.3,0.01,low_lambda_low_m,163,0.25712407492559863
CMC200,0.3,0.5,g_mean,1,0.5000000323597574
CMC200,0.3,0.5,g_mean,2,0.5000000390442875
CMC200,0.3,0.5,g_mean,3,0.8932895397613247
CMC200,0.3,0.5,g_mean,4,0.8932895418534238
CMC200,0.3,0.5,g_mean,5,0.8932895484986125
CMC200,0.3,0.5,g_mean,6,0.8932895224466932
CMC200,0.3,0.5,g_mean,7,0.8348507543492797
CMC200,0.3,0.5,g_mean,8,0.8348507959526965
CMC200,0.3,0.5,g_mean,9,0.8348507998252874
CMC200,0.3,0.5,g_mean,10,0.834850832447936
CMC200,0.3,0.5,g_mean,11,0.8348508530723516
CMC200,0.3,0.5,g_mean,12,0.8348508650381136
CMC200,0.3,0.5,g_mean,13,0.8348508877096739
CMC200,0.3,0.5,g_mean,14,0.8348508865021801
CMC200,0.3,0.5,g_mean,15,0.834850887169411
CMC200,0.3,0.5,g_mean,16,0.8348508844588706
CMC200,0.3,0.5,g_mean,17,0.8348508421024023
CMC200,0.3,0.5,g_mean,18,0.7861519039680789
CMC200,0.3,0.5,g_mean,19,0.7861519034149754
CMC200,0.3,0.5,g_mean,20,0.7861518914767845
CMC200,0.3,0.5,g_mean,21,0.6759277827394574
CMC200,0.3,0.5,g_mean,22,0.18266571086779798
CMC200,0.3,0.5,g_mean,23,0.1826657049817107
CMC200,0.3,0.5,g_mean,24,0.182665708547455
CMC200,0.3,0.5,g_mean,25,0.18266570018380826
CMC200,0.3,0.5,g_mean,26,0.18266570128246537
CMC200,0.3,0.5,g_mean,27,0.3489513164283025
CMC200,0.3,0.5,g_mean,28,0.34895131134935997
CMC200,0.3,0.5,g_mean,29,0.3489513394035423
CMC200,0.3,0.5,g_mean,30,0.270817920571687
CMC200,0.3,0.5,g_mean,31,0.27081790716432913
CMC200,0.3,0.5,g_mean,32,0.2708180299257366
CMC200,0.3,0.5,g_mean,33,0.2708180728430947
CMC200,0.3,0.5,g_mean,34,0.27081807901429494
CMC200,0.3,0.5,g_mean,35,0.5566767094396832
CMC200,0.3,0.5,g_mean,36,0.5566767065373049
CMC200,0.3,0.5,g_mean,37,0.55667670856422
CMC200,0.3,0.5,g_mean,38,0.5566767057749831
CMC200,0.3,0.5,g_mean,39,0.5566767015630434
CMC200,0.3,0.5,g_mean,40,0.5566766884043381
CMC200,0.3,0.5,g_mean,41,0.5566766499898986
CMC200,0.3,0.5,g_mean,42,0.5566766496795679
CMC200,0.3,0.5,g_mean,43,0.5566766450275777
CMC200,0.3,0.5,g_mean,44,0.14113375426432323
CMC200,0.3,0.5,g_mean,45,0.14113344857067175
CMC200,0.3,0.5,g_mean,46,0.18009499689815633
CMC200,0.3,0.5,g_mean,47,0.18009499694580056
CMC200,0.3,0.5,g_mean,48,0.18009499880765284
CMC200,0.3,0.5,g_mean,49,0.5392135275385379
CMC200,0.3,0.5,g_mean,50,0.5392135260994284
CMC200,0.3,0.5,g_mean,51,0.5392135187014434
CMC200,0.3,0.5,g_mean,52,0.5392135169799784
