asset,t,mean,std,min,max
SPX,90,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,91,0.4933333396911621,0.09977754205465317,0.4000000059604645,0.6000000238418579
SPX,92,0.4933333396911621,0.09977754205465317,0.4000000059604645,0.6000000238418579
SPX,93,0.5200000405311584,0.12220203131437302,0.4000000059604645,0.800000011920929
SPX,94,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,95,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
SPX,96,0.5200000405311584,0.1600000113248825,0.20000000298023224,0.800000011920929
SPX,97,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,98,0.4933333098888397,0.14360439777374268,0.20000000298023224,0.6000000238418579
SPX,99,0.4399999976158142,0.1306394636631012,0.20000000298023224,0.6000000238418579
SPX,100,0.46666666865348816,0.13984118402004242,0.20000000298023224,0.6000000238418579
SPX,101,0.5066666603088379,0.1236482560634613,0.20000000298023224,0.6000000238418579
SPX,102,0.4933333396911621,0.09977754205465317,0.4000000059604645,0.6000000238418579
SPX,103,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,104,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,105,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,106,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,107,0.5866667628288269,0.11469767242670059,0.4000000059604645,0.800000011920929
SPX,108,0.5866667628288269,0.11469767242670059,0.4000000059604645,0.800000011920929
SPX,109,0.5600000619888306,0.10832051932811737,0.4000000059604645,0.800000011920929
SPX,110,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,111,0.5200000405311584,0.12220202386379242,0.4000000059604645,0.800000011920929
SPX,112,0.54666668176651,0.11469767242670059,0.4000000059604645,0.800000011920929
SPX,113,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,114,0.5200000405311584,0.12220203131437302,0.4000000059604645,0.800000011920929
SPX,115,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,116,0.5866667032241821,0.13597385585308075,0.4000000059604645,0.800000011920929
SPX,117,0.5600000619888306,0.10832051932811737,0.4000000059604645,0.800000011920929
SPX,118,0.54666668176651,0.13597385585308075,0.4000000059604645,0.800000011920929
SPX,119,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,120,0.5600000619888306,0.13063944876194,0.4000000059604645,0.800000011920929
SPX,121,0.5200000405311584,0.12220202386379242,0.4000000059604645,0.800000011920929
SPX,122,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,123,0.54666668176651,0.0884433388710022,0.4000000059604645,0.6000000238418579
SPX,124,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
SPX,125,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
SPX,126,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,127,0.5066666603088379,0.14360441267490387,0.20000000298023224,0.800000011920929
SPX,128,0.48000001907348633,0.14236105978488922,0.20000000298023224,0.800000011920929
SPX,129,0.4399999976158142,0.1306394636631012,0.20000000298023224,0.6000000238418579
SPX,130,0.5600000619888306,0.13063944876194,0.4000000059604645,0.800000011920929
SPX,131,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,132,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,133,0.5200000405311584,0.12220203131437302,0.4000000059604645,0.800000011920929
SPX,134,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
SPX,135,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
SPX,136,0.48000001907348633,0.0979795977473259,0.4000000059604645,0.6000000238418579
SPX,137,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,138,0.4933333396911621,0.09977754205465317,0.4000000059604645,0.6000000238418579
SPX,139,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
SPX,140,0.45333337783813477,0.13597385585308075,0.20000000298023224,0.800000011920929
SPX,141,0.4933333396911621,0.09977754205465317,0.4000000059604645,0.6000000238418579
SPX,142,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,143,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
SPX,144,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,145,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,146,0.5200000405311584,0.12220203131437302,0.4000000059604645,0.800000011920929
SPX,147,0.54666668176651,0.11469767242670059,0.4000000059604645,0.800000011920929
SPX,148,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,149,0.6000000834465027,0.12649111449718475,0.4000000059604645,0.800000011920929
SPX,150,0.5600000619888306,0.14966629445552826,0.4000000059604645,0.800000011920929
SPX,151,0.5200000405311584,0.14236104488372803,0.4000000059604645,0.800000011920929
SPX,152,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,153,0.54666668176651,0.11469767987728119,0.4000000059604645,0.800000011920929
SPX,154,0.5600000619888306,0.13063944876194,0.4000000059604645,0.800000011920929
SPX,155,0.5333333611488342,0.1398411989212036,0.4000000059604645,0.800000011920929
SPX,156,0.54666668176651,0.11469767987728119,0.4000000059604645,0.800000011920929
SPX,157,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,158,0.5333333611488342,0.11925697326660156,0.4000000059604645,0.800000011920929
SPX,159,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
SPX,160,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
SPX,161,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
SPX,162,0.4933333396911621,0.14360441267490387,0.20000000298023224,0.800000011920929
SPX,163,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,1,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,2,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,3,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,4,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,5,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,6,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,7,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,8,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,9,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,10,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,11,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,12,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,13,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,14,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,15,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,16,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,17,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,18,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,19,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,20,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,21,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,22,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,23,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,24,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,25,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,26,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,27,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,28,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,29,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,30,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,31,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,32,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,33,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,34,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,35,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,36,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,37,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,38,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,39,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,40,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,41,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,42,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,43,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,44,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,45,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,46,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,47,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,48,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,49,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,50,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,51,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,52,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,53,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,54,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,55,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,56,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,57,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,58,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,59,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,60,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,61,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,62,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,63,0.4266666769981384,0.06798693537712097,0.4000000059604645,0.6000000238418579
CMC200,64,0.54666668176651,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,65,0.5333333015441895,0.094280906021595,0.4000000059604645,0.6000000238418579
CMC200,66,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,67,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,68,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,69,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,70,0.4266666769981384,0.09977753460407257,0.20000000298023224,0.6000000238418579
CMC200,71,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,72,0.47999998927116394,0.14236104488372803,0.20000000298023224,0.800000011920929
CMC200,73,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,74,0.5733333826065063,0.16110728681087494,0.4000000059604645,0.800000011920929
CMC200,75,0.48000001907348633,0.12220202386379242,0.4000000059604645,0.800000011920929
CMC200,76,0.4266666769981384,0.1236482486128807,0.20000000298023224,0.800000011920929
CMC200,77,0.4933333396911621,0.14360439777374268,0.20000000298023224,0.800000011920929
CMC200,78,0.6000000834465027,0.1632993072271347,0.4000000059604645,0.800000011920929
CMC200,79,0.4933333098888397,0.12364824116230011,0.4000000059604645,0.800000011920929
CMC200,80,0.54666668176651,0.11469767987728119,0.4000000059604645,0.800000011920929
CMC200,81,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,82,0.54666668176651,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,83,0.5333333015441895,0.094280906021595,0.4000000059604645,0.6000000238418579
CMC200,84,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,85,0.5333333015441895,0.094280906021595,0.4000000059604645,0.6000000238418579
CMC200,86,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,87,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
CMC200,88,0.4400000274181366,0.08000001311302185,0.4000000059604645,0.6000000238418579
CMC200,89,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,90,0.46666669845581055,0.13984118402004242,0.20000000298023224,0.800000011920929
CMC200,91,0.41333332657814026,0.11469767242670059,0.20000000298023224,0.6000000238418579
CMC200,92,0.4000000059604645,0.12649111449718475,0.20000000298023224,0.6000000238418579
CMC200,93,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,94,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,95,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,96,0.54666668176651,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,97,0.46666669845581055,0.11925696581602097,0.4000000059604645,0.800000011920929
CMC200,98,0.5600000023841858,0.14966627955436707,0.4000000059604645,0.800000011920929
CMC200,99,0.48000001907348633,0.14236104488372803,0.4000000059604645,0.800000011920929
CMC200,100,0.5200000405311584,0.12220202386379242,0.4000000059604645,0.800000011920929
CMC200,101,0.5199999809265137,0.12220202386379242,0.4000000059604645,0.800000011920929
CMC200,102,0.4533333480358124,0.11469767242670059,0.4000000059604645,0.800000011920929
CMC200,103,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,104,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,105,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,106,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,107,0.5333333015441895,0.094280906021595,0.4000000059604645,0.6000000238418579
CMC200,108,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
CMC200,109,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,110,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,111,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,112,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,113,0.45333331823349,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,114,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,115,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,116,0.48000001907348633,0.12220202386379242,0.4000000059604645,0.800000011920929
CMC200,117,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,118,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,119,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,120,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,121,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,122,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,123,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,124,0.4400000274181366,0.08000001311302185,0.4000000059604645,0.6000000238418579
CMC200,125,0.4933333396911621,0.09977754205465317,0.4000000059604645,0.6000000238418579
CMC200,126,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,127,0.5333333015441895,0.094280906021595,0.4000000059604645,0.6000000238418579
CMC200,128,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,129,0.54666668176651,0.11469767987728119,0.4000000059604645,0.800000011920929
CMC200,130,0.4933333396911621,0.1236482560634613,0.4000000059604645,0.800000011920929
CMC200,131,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,132,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,133,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,134,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,135,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,136,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,137,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,138,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,139,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,140,0.5333333015441895,0.094280906021595,0.4000000059604645,0.6000000238418579
CMC200,141,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,142,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,143,0.4266666769981384,0.06798693537712097,0.4000000059604645,0.6000000238418579
CMC200,144,0.4266666769981384,0.06798693537712097,0.4000000059604645,0.6000000238418579
CMC200,145,0.4533333480358124,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,146,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,147,0.4400000274181366,0.08000001311302185,0.4000000059604645,0.6000000238418579
CMC200,148,0.4399999976158142,0.14966629445552826,0.20000000298023224,0.800000011920929
CMC200,149,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,150,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,151,0.5199999809265137,0.0979795902967453,0.4000000059604645,0.6000000238418579
CMC200,152,0.5066666007041931,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,153,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,154,0.5066667199134827,0.1236482486128807,0.4000000059604645,0.800000011920929
CMC200,155,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,156,0.4933333098888397,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,157,0.46666666865348816,0.0942809134721756,0.4000000059604645,0.6000000238418579
CMC200,158,0.45333331823349,0.0884433388710022,0.4000000059604645,0.6000000238418579
CMC200,159,0.47999998927116394,0.0979795977473259,0.4000000059604645,0.6000000238418579
CMC200,160,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,161,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,162,0.5066666603088379,0.09977753460407257,0.4000000059604645,0.6000000238418579
CMC200,163,0.54666668176651,0.0884433388710022,0.4000000059604645,0.6000000238418579
